1096160278,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 19511 30s,,Book,None,2011-07-18,3000 - Prêt 28 j.,Sémiologie vasculaire de la conjonctive,"Salgado, Enrique",Doin,Paris :,1963,,3015
1093125688,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 1954 30s,,Book,None,1997-03-03,3000 - Prêt 28 j.,L'ophtalmologie du praticien,"Cantonnet, André",Maloine,Paris :,1941,,3015
1096620405,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 19760 30s,,Book,None,2011-10-12,3000 - Prêt 28 j.,Optique médicale pratique,"Saraux, Henry",Doin,Paris :,1968,,3015
1093127380,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 1978 30s,,Book,None,1997-03-03,3000 - Prêt 28 j.,"Laboratoire et ophtalmologie : anatomie pathologique, hématologie,immunologie, bactériologie, parasitologie","Dejean, Charles",N Maloine,Paris :,1929,,3015
1093129932,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2053 30s,,Book,None,1997-03-03,3000 - Prêt 28 j.,"Echelle métrique pour mesurer l'acuité visuelle, le sens chromatique et le sens lumineux","Wecker, Louis de",O Doin,Paris :,1914,,3015
1096624125,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 21522 30s,,Book,None,2013-02-27,2000 - Exclu du prêt à domicile,Quelques recherches sur la dégénérescence dite rétrograde des cellules des ganglions spinaux,"Medvednikoff, Alexandrine",Impr réunies,Lausanne :,1913,,3015
1096624439,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 21540 30s,,Book,None,2013-02-27,3000 - Prêt 28 j.,Le Demodex folliculorum Simon dans les follicules ciliaires de l'homme,"Stcherbatchoff, Nadine",Impr C Guex,Lausanne :,1903,,3015
1093135941,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2183 30s,,Book,None,1997-03-03,3000 - Prêt 28 j.,Der grave Altersstar : seine Ursachen und seine nichtoperative Behandlung,"Siegrist, Adolf",Urban & Schwarzenberg,Berlin ;,1928,,3015
1093137804,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2234 30s,,Book,None,1997-03-03,3000 - Prêt 28 j.,Précis d'ophtalmologie,"Terrien, Félix",J-B Baillière,Paris :,1914,,3015
1096896504,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 22477 30s,,Book,None,2014-02-13,3000 - Prêt 28 j.,Abhandlung über den Grauen Staar und dessen Heilung,"Stoll, Johann Conrad",D & L Koch,Bonn :,2013,9783981593532; 3981593537,3015
1093143334,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2334 30s,,Book,None,1997-03-03,3000 - Prêt 28 j.,Grundriss der Augenheilkunde für Studierende,"Schieck, Franz",J Springer,Berlin :,1941,,3015
1096898770,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 23928 30s,,Book,None,2015-05-13,3000 - Prêt 28 j.,"L'oeil, le cerveau et la vision : les étapes cérébrales du traitement visuel","Hubel, David H",Pour la science,Paris :,1994,9782902918676; 2902918674,3015
1096899084,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 24066 30s,,Book,None,2015-07-15,3000 - Prêt 28 j.,"Les arachnoïdites opto-chiasmatiques : étude ophtalmologique et neuro-chirurgicale : rapport présenté à la Société française d'ophtalmologie, le 29 juin 1937","Bollack, Jacques",Masson,Paris :,1937,,3015
1096898861,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 24111 30s,,Book,None,2015-08-19,3000 - Prêt 28 j.,"Le gliome de la rétine (retinoblastome) et les pseudogliomes : étude clinique, génétique et thérapeutique","Dollfus, Marc Adrien",Masson,Paris :,1953,,3015
1093159897,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2663 30s,,Book,None,1997-03-03,3000 - Prêt 28 j.,Amblyopiebehandlung,"Bangerter, Alfred",S Karger,Basel ;,1953,,3015
1092421407,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2861 30s,,Book,None,1997-03-03,3000 - Prêt 28 j.,Les amblyopies et amauroses sans manifestations ophtalmoscopiques,"Gonin, Jules, Médecin",O Doin,Paris :,1909,,3015
1092334353,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3955 30s,,Book,None,1997-03-03,3000 - Prêt 28 j.,L'astigmatisme post-opératoire dans la cataracte,"Cuendet, Madeleine",Impr des Arts et métiers,Lausanne :,1954,,3015
1093312774,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 4059 30s,,Book,None,1997-03-03,3000 - Prêt 28 j.,Aus meiner fünfzehnjährigen augenärztlichen Thätigkeit,"Gelpke, Th",L Voss,Hamburg ;,1902,,3015
1094076168,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 5956 30s,,Book,None,1998-01-26,3000 - Prêt 28 j.,Manuel des maladies de l'oeil à l'usage des étudiants et des praticiens,"May, Charles H",Masson,Paris :,1929,,3015
1094667476,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 8656 30s,,Book,None,2000-09-06,3000 - Prêt 28 j.,"Le glaucome infantile, son pronostic et son importance au point de vue typhlologique","Nicati, Marthe",Bron; Impr Pache-Varidel,Lausanne :,1925,,3015
1094670586,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 9552 30s,,Book,None,2001-05-07,3000 - Prêt 28 j.,La collezione degli strumenti di oculistica,,Nuova Immagine Ed,Siena :,2000,8871451678; 9788871451671,3015
1094670897,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 9852 30s,,Book,None,2001-07-24,3000 - Prêt 28 j.,"Contribution à l'étude de l'iridochoroïdite chronique, notamment de son traitement chirurgical","Kretzschmar, Serge, 1892-1977",Impr C Burdet,Lausanne :,1921,,3015
1099019023,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 9890 30s,,Book,None,2001-07-26,3000 - Prêt 28 j.,Considérations sur le décollement rétinien et son traitement,"Glantz, Marième",Impr de l'Université,Lausanne :,1910,,3015
1099019064,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 9913 30s,,Book,None,2001-07-27,3000 - Prêt 28 j.,La morve oculaire : recherches expérimentales sur le cobaye,"Dufour, Othmar",O Doin,Paris :,1907,,3015
1094005860,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 1576 30s,,Book,None,1999-06-23,3000 - Prêt 28 j.,Encyclopédie française d'ophtalmologie,,O Doin,Paris :,1903-1910,,3015
1094005904,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 1585 30s,,Book,None,1999-07-01,3000 - Prêt 28 j.,Atlas der Augenkrankheiten : Sammlung typischer Krankheitsbilder mit kurzen diagnostischen und therapeutischen Hinweisen,"Thiel, Rudolf, 1894-",G Thieme,Stuttgart :,1948,,3015
1094687556,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 2193 30s,,Book,None,2002-06-06,3000 - Prêt 28 j.,Classic papers in glaucoma,,Kugler Publ,The Hague :,cop. 2000,9062991602; 9789062991600,3015
1094721739,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 2675 30s,,Book,None,2006-04-27,3000 - Prêt 28 j.,An anthology of ophtalmic classics,,The Williams & Wilkins Co,Baltimore :,1969,,3015
1096115667,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 2906 30s,,Book,None,2008-06-04,3000 - Prêt 28 j.,Schriften zu den Sinnesorganen : Auge,"Sömmering, Samuel Thomas",G Fischer Verl; Akademie der Wissenschaften und der Literatur,Mainz :,1994,3437115545; 9783437115547,3015
1096133281,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 3016 30s,,Book,None,2009-02-19,3000 - Prêt 28 j.,The measurement and correction of aniseikonia,"Madigan, Leo F.",Darmouth Eye Institute,Hanover :,1942,,3015
1093089598,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 327 30s,,Book,None,1997-03-03,3000 - Prêt 28 j.,"Les oeuvres de Pierre-François-Bénézet Pamard : chirurgien et oculiste, 1728-1793 : éditées pour la première fois d'après ses manuscrits","Pamard, Pierre-François-Bénézet",Masson,Paris :,1900,,3015
1092373854,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 378 30s,,Book,None,1997-03-03,3000 - Prêt 28 j.,Traité des maladies du nerf optique,"Dufour, Marc, Ophtalmologue",O Doin,Paris :,1908,,3015
1096897227,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 3921 30s,,Book,None,2014-08-26,3000 - Prêt 28 j.,The management of binocular imbalance,"Krimsky, Emanuel",H Kimpton,London :,1948,,3015
1093121803,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 407 30s,,Book,None,1997-03-03,3000 - Prêt 28 j.,Psychopathologie de la vision,"Lhermitte, Jean",Masson,Paris :,1942,,3015
1092421415,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 420 30s,,Book,None,1997-03-03,3000 - Prêt 28 j.,"Le décollement de la rétine : pathogénie, traitement","Gonin, Jules, Médecin",Payot,Lausanne :,1934,,3015
1092405579,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 533 30s,,Book,None,1997-03-03,3000 - Prêt 28 j.,Manuel d'ophtalmologie,"Fuchs, Ernst, 1851-1930",G Steinheil,Paris :,1906,,3015
1092373860,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 555 30s,,Book,None,1997-03-03,3000 - Prêt 28 j.,Traité des maladies de la rétine,"Dufour, Marc, Ophtalmologue",O Doin,Paris :,1906,,3015
1093148919,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 604 30s,,Book,None,1997-03-03,3000 - Prêt 28 j.,Lehrbuch der Augenheilkunde,"Axenfeld, Theodor",G Fischer,Jena :,1909,,3015
1093149271,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 627 30s,,Book,None,1997-03-03,3000 - Prêt 28 j.,Das Sarkom des Auges,"Kerschbaumer, Putiata",JF Bergmann,Wiesbaden :,1900,,3015
1093159942,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 680 30s,,Book,None,1997-03-03,3000 - Prêt 28 j.,Die Lichtbehandlung in der Augenheilkunde,"Birch-Hirschfeld, Arthur",Urban & Schwarzenberg,Berlin ;,1928,,3015
1093164391,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 697 30s,,Book,None,1997-03-03,3000 - Prêt 28 j.,Le traitement de la tuberculose oculaire par les antibiotiques à la clinique ophtalmique de Leysin,"Bernard, Pierre, Dr en médecine",(Sl),Nancy :,1951,,3015
1093170319,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 708 30s,,Book,None,1997-03-03,3000 - Prêt 28 j.,Aspects pathologiques du fond de l'oeil dans les affections de la rétine : atlas ophtalmoscopique : rapport présenté à la société française d'ophtalmologie le 21 mai 1946,"Renard, Gabriel",Masson,Paris :,1946,,3015
1093238537,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 840 30s,,Book,None,1997-03-03,2000 - Exclu du prêt à domicile,"""Ophthalmodouleia"", das ist Augendienst (eye service) : Facsimile of the first edition of a famous German picture-book of Renaissance eye-surgery","Bartisch, Georg",Dawsons of Pall Mall,London :,1966,,3015
1093246085,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 848 30s,,Book,Missing,1997-04-26,3000 - Prêt 28 j.,Über Bau und Bedeutung der Area centralis des Menschen,"Fritsch, Gustav",G Reimer,Berlin :,1908,,3015
1096897816,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Hamilton-Garey,HGA 209 30s,,Book,None,2014-11-26,3000 - Prêt 28 j.,Lecture notes on ophthalmology,"Trevor-Roper, Patrick D",Blackwell Scientific Publ,Oxford :,1965,,3015
1096897581,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Hamilton-Garey,HGA 222 30s,,Book,None,2014-12-11,3000 - Prêt 28 j.,Über die Frage der Existenz eines dritten Systems efferenter Fasern des Zentralnervensystems,"Häggqvist, Gösta",,3015
1096898741,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Hamilton-Garey,HGA 412 30s,,Book,None,2015-05-27,3000 - Prêt 28 j.,Les gaines des muscles extrinsèques de l'oeil et la capsule de Tenon chez l'homme,"Winckler, Georges",,3015
1096898322,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Hamilton-Garey,HGA 419 30s,,Book,None,2015-05-28,3000 - Prêt 28 j.,Contribution à l'étude de la région orbitaire externe chez l'homme,"Winckler, Georges",,3015
RERO-16737637,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Hamilton-Garey,HGA 568 30s,,Book,None,2015-06-18,1000 - Consult. surv. 28 j.,Beobachtungen zur Anatomie und Physiologie der Retina,"Kühne, Willy",,3015
1096899003,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Hamilton-Garey,HGA 569 30s,,Book,None,2015-06-18,3000 - Prêt 28 j.,Über die mit Hilfe des Stereoskopes nachweisbare Verschiedenheit der Lokalisation zwischen den in den gekreuzten und den ungekreuzten Sehnervenfasern fortgeleiteten Gesichtsempfindungen,"Berger, Emil",,3015
RERO-16737867,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Hamilton-Garey,HGA 570 30s,,Book,None,2015-06-18,1000 - Consult. surv. 28 j.,Beitrag zur Anatomie der Retina,"Landolt, Edmond",Hegner,Lenzburg :,1870,,3015
RERO-16737928,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Hamilton-Garey,HGA 571 30s,,Book,None,2015-06-18,1000 - Consult. surv. 28 j.,Die Anatomie des Oculomotoriuscentrums beim Menschen,"Perlia, docteur en médecine",,3015
RERO-16738103,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Hamilton-Garey,HGA 572 30s,,Book,None,2015-06-18,1000 - Consult. surv. 28 j.,Der progressive periphere Puls der Netzhautvenen,"Osten-Sacken, Leo von der",Schnakenburg's Buchdruckerei,Dorpat :,1890,,3015
RERO-16894300,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Hamilton-Garey,HGA 604 30s,,Book,None,2015-07-08,1000 - Consult. surv. 28 j.,Sarkom metastase auf der Sehnervenpapille : klinisch und pathologisch-anatomisch,"Heine, Leopold",,3015
1096899107,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Hamilton-Garey,HGA 605 30s,,Book,None,2015-07-09,3000 - Prêt 28 j.,Über einige eigentümliche Lokalisationsphänomene in einem Falle von hochgradiger Netzhautinkongruenz,"Sachs, M, médecin",,3015
1096899381,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Hamilton-Garey,HGA 645 30s,,Book,None,2015-09-24,3000 - Prêt 28 j.,Mielinizatsiia v tsentralnata nervna sistema,"Zaprianova, Emilia",Bŭlgarskata akademiia na naukite,Sofia :,1980,,3015
VD2002500,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds IBCM (consultation sur place),HMA 13769 30s,,Book,None,2005-07-11,1000 - Consult. surv. 28 j.,Die mikroskopischen Untersuchungsmethoden des Auges,"Seligmann, Siegfried",S Karger,Berlin :,1899,,3015
1099017102,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds IBCM (consultation sur place),HMA 9537 30s,,Book,None,2001-04-30,1000 - Consult. surv. 28 j.,Descriptio anatomica oculi humani : iconibus illustrata,"Zinn, Johann Gottfried",apud viduam B Abrami Vandenhoeck,Goettingae :,1780,,3015
1096620260,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Schneider P.B.,PBS 547 30s,,Book,None,2011-10-27,3000 - Prêt 28 j.,Licht für die Umnachteten,"De Kruif, Paul",O Füssli,Zürich :,1958,,3015
1096624074,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Steck H.,STK 144 30s,,Book,None,2013-01-24,3000 - Prêt 28 j.,Fibres à myéline de la rétine et dyscranie : (syndrome constitutionnel),"Franceschetti, Adolphe",,3015
1099004603,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 1252 30s,,Book,None,1999-10-21,1000 - Consult. surv. 28 j.,De pupilla artificiali in sclerotica conformanda,"Stilling, Benedict",typis Elwertii Academicis,Marburgi :,1832,,3015
1093246261,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 1252 30s,STI 497 | 30s,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,De pupilla artificiali in sclerotica conformanda,"Stilling, Benedict",typis Elwertii Academicis,Marburgi :,1832,,3015
1093246264,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 499 30s,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,"Die künstliche Pupillenbildung in der Sclerotica : nebst einem Anhange über die Verpflanzung der Hornhaut, Keratoplastik : nach eigenen Versuchen","Stilling, Benedict",NG Elwert,Marburg :,1833,,3015
1093251528,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 660 30s,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Ueber das Schielen und die Heilung desselben durch die Operation,"Dieffenbach, Johann-Friedrich",A Förstner,Berlin :,1842,,3015
1093286945,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 815 30s,,Book,None,1997-04-26,2000 - Exclu du prêt à domicile,Affections du cristallin,"Dor, Henri",Encyclopédie française d'ophtalmologie,[France] :,[1908],,3015
1093296069,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 836 30s,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Ueber die Ernährungsweise der Hornhaut und die Serum führenden Gefässe im menschlichen Körper : eine Monographie,"Coccius, Adolf",I Müller,Leipzig :,1852,,3015
1093296067,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 837 30s,,Book,None,1997-04-26,2000 - Exclu du prêt à domicile,Über die Retrobulbäre Chirurgie der Orbita,"Domela-Nieuwenhuis, Theodoor",H Laupp,Tübingen :,1900,,3015
1099019465,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 10014 30s,,Book,None,2001-08-14,1000 - Consult. surv. 28 j.,"Traité de la cataracte : contenant l'énumération des différens moyens employés pour en obtenir la guérison ; suivi de la description d'une nouvelle méthode opératoire, précédé de quelques considérations anatomiques sur l'oeil","Montain, Gilbert-Alphonse-Claude, 1780-1853",Maire; Brunot-Labbe,Paris :,1812,,3015
1099019881,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 10086 30s,,Book,None,2001-08-29,1000 - Consult. surv. 28 j.,Mémoires sur l'organisation de l'iris et l'opération de la pupille artificielle,"Maunoir, Jean-Pierre, 1768-1861",chez JJ Paschoud libraire,A Paris ;,1812,,3015
1094723594,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 13708 30s,,Book,None,2005-06-08,1000 - Consult. surv. 28 j.,Die Structur der Retina : dargestellt nach Untersuchungen über das Walfischauge,"Ritter, Carl, médecin",W Engelmann,Leipzig :,1864,,3015
VD2361355,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 16628 30s,,Book,None,2008-03-11,1000 - Consult. surv. 28 j.,Practisches Handbuch der Augenheilkunde : zum Gebrauche für Ärzte und Studierende,"Werdmüller, Otto, 1818-1886",Orell Füssli,Zürich :,1849,,3015
1096131539,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 16942 30s,,Book,None,2008-06-17,1000 - Consult. surv. 28 j.,Nosologisch-therapeutische Darstellung der gonorrhoïschen Augenentzündung,"Schön, Johann Matthias Albrecht",A Campe,Hamburg :,1834,,3015
VD2418076,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 16945 30s,,Book,None,2008-06-17,1000 - Consult. surv. 28 j.,On the effects of evacuating the aqueous humour  : in the different species of inflammation of the eyes and in some diseases of the cornea ,"Wardrop, James",W Bulmer,London :,1818,,3015
VD2418079,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 16946 30s,,Book,None,2008-06-17,1000 - Consult. surv. 28 j.,"Extrait d'un ouvrage de Mr. W. Adams, oculiste de L.A. Roy le Prince Régent d'Angleterre, le Duc de Sussex et le Duc de Kent, sur quelques maladies des yeux, et sur les opérations chirurgicales dont elles sont susceptibles","Adams, William, 1783-1827",,3015
1096133312,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 17357 30s,,Book,None,2009-02-18,1000 - Consult. surv. 28 j.,De pupilla artificiali in sclerotica conformanda,"Stilling, Benedict",typis Elwertii Academicis,Marburgi :,1832,,3015
1093120411,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1788 30s,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Ophtalmoscopie clinique,"Wecker, Louis de",O Doin,Paris :,1881,,3015
1093120125,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1789 30s,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"Technique ophtalmologique : anesthésie, antisepsie et instruments de chirurgie oculaire","Terson, Albert",J-B Baillière,Paris :,1898,,3015
1096134591,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 17927 30s,,Book,None,2009-10-29,1000 - Consult. surv. 28 j.,"Traité de l'ophthalmie, la cataracte et l'amaurose : pour servir de supplément au traité des maladies des yeux de Weller","Sichel, Jules",Germer Bailliere,Paris :,1837,,3015
1093121290,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1800/1 30s,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Traité théorique et pratique des maladies des yeux,"Wecker, Louis de",A Delahaye,Paris :,1863-1866,,3015
