1096899539,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 24472 40,,Book,None,2015-11-11,3000 - Prêt 28 j.,Problem-oriented medical diagnosis,,Little Brown,Boston :,©1979,9780316293563; 0316293563,40
1094721835,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2463 40,,Book,Missing,1997-03-03,3000 - Prêt 28 j.,Diagnostic clinique : examens et symptômes,"Martinet, Alfred",Masson,Paris :,1921,,40
1097426641,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 25431 40,,Book,None,2017-02-01,None,Le raisonnement médical,"Masquelet, Alain C",Presses universitaires de France,Paris :,2006,2130556493; 9782130556497,40
1096134626,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2569 40,,Book,None,1997-03-03,3000 - Prêt 28 j.,Manuel de sémiologie médicale,"Palasne de Champeaux, François Prosper",J-B Baillière,Paris :,1919,,40
1096134627,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2578 40,,Book,None,1997-03-03,3000 - Prêt 28 j.,Eléments de sémiologie médicale,"Robert, F",G Doin,Paris :,1931,,40
1096134622,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2770 40,,Book,None,1997-03-03,3000 - Prêt 28 j.,Précis de diagnostic clinique,"Horsters, Hans",Revue des Progrès Thérapeutiques,Leverkusen :,1938,,40
1096112973,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2787/1 40,,Book,None,2009-09-16,3000 - Prêt 28 j.,Traité de l'auscultation médiate et des maladies des poumons et du coeur,"Laënnec, René-Théophile-Hyacinthe",Masson,Paris :,1927,,40
1096133278,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2787/1 40,HMA 2787/2 | 40,Book,None,1997-03-03,3000 - Prêt 28 j.,Traité de l'auscultation médiate et des maladies des poumons et du coeur,"Laënnec, René-Théophile-Hyacinthe",Masson,Paris :,1927,,40
1096158073,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2787/1 40,HMA 2787/2+1 | 40,Book,None,2010-07-26,1000 - Consult. surv. 28 j.,Traité de l'auscultation médiate et des maladies des poumons et du coeur,"Laënnec, René-Théophile-Hyacinthe",Masson,Paris :,1927,,40
1096133089,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 4438 Dha,,Book,None,1997-03-03,3000 - Prêt 28 j.,400 years of a doctor's life,,H Schuman,New York :,cop. 1947,,Dha
1094082868,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 6906 40,,Book,None,1998-12-15,3000 - Prêt 28 j.,Erreurs de diagnostic : leçons données le 24 novembre 1955 au Cours de perfectionnement organisé par la Société vaudoise de médecine avec le concours de la Faculté de médecine de Lausanne,,Hallwag,Berne :,1955,,40
1093368354,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 1110 40,,Book,None,1997-03-03,3000 - Prêt 28 j.,Diagnostics difficiles,"Fiessinger, Noël",Masson,Paris :,1943,,40
1094709835,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 2310 40,,Book,None,2003-07-15,3000 - Prêt 28 j.,Introduction à l'étude de la chiroscopie médicale,"Mangin, Henri",La Renaissance Moderne,Paris :,1932,,40
1094723542,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 2556 40,,Book,None,2005-05-30,3000 - Prêt 28 j.,Diagnostics pratiques,"Fiessinger, Noël",Masson,Paris :,1948,,40
1096134880,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 3073 40,,Book,Missing,2009-09-17,3000 - Prêt 28 j.,Tests de diagnostic,,Sandoz,[Bâle] :,[ca 1967],,40
1096622301,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 3630 40,,Book,None,2012-07-23,3000 - Prêt 28 j.,Diagnostic pathways in clinical medicine : an epidemiological approach to clinical problems,"Essex, B. J.",Churchill Livingstone,Edinburgh :,1978,0443015147; 9780443015144,40
1096622297,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 3634 40,,Book,None,2012-07-25,3000 - Prêt 28 j.,Der diagnostische Blick : Atlas zur Differentialdiagnose innerer Krankheiten,"Klostermann, G.F",F K Schattauer,Stuttgart :,1970,,40
1096622539,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 3671 40,,Book,None,2012-08-22,3000 - Prêt 28 j.,L'algodystrophie réflexe,,sn,[S.l.] :,[ca 2004],,40
1096899700,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 4088 40,,Book,None,2015-10-07,3000 - Prêt 28 j.,"Le diagnostic en médecine interne : diagnostics positif, différentiel, étiologique","Hegglin, Robert",Masson,Paris :,1972,,40
1096899666,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 4101 40,,Book,None,2015-11-11,1000 - Consult. surv. 28 j.,Examen clinique,"Courvoisier, Bernard",sn,[Lausanne?] :,[1970?],,40
1096898609,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 4120 40,,Book,None,2016-01-06,3000 - Prêt 28 j.,"Le diagnostic en médecine interne : diagnostics positif, différentiel, étiologique","Hegglin, Robert",H Huber; Masson,Paris :,1972,,40
1096897712,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 417 40,,Book,None,1997-03-03,3000 - Prêt 28 j.,L'art médical : l'individualisation des règles de santé,"Carton, Paul, 1875-1947",P Carton; N Maloine,Paris :,1930,,40
1096898389,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 559 40,,Book,None,1997-03-03,3000 - Prêt 28 j.,Consultations du médecin-praticien : guide de pratique médico-chirurgicale journalière,"Blanchod, Frédéric",J-B Baillière,Paris :,1925,,40
1093145237,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 571 40,,Book,None,1997-03-03,3000 - Prêt 28 j.,Die klinische Diagnose der Bauchgeschwülste : vollständige Neubearbeitung der ersten Auflage von E. Pagenstecher,"Naegeli, Theodor, médecin",JF Bergmann,München :,1926,,40
1093150118,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 623 40,,Book,None,1997-03-03,3000 - Prêt 28 j.,Allgemeine und spezielle chirurgische Diagnostik : ein Lehrbuch für Studierende und Ärzte,"Kappis, Max",Urban & Schwarzenberg,Berlin ;,1924,,40
1093180817,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 741 40,,Book,None,1997-03-03,3000 - Prêt 28 j.,Les bases fondamentales de l'auscultation : interprétation et valeur séméiologique des souffles respiratoires : essais de reproduction expérimentale,"Sergent, Emile",G Doin,Paris :,1931,,40
1096623164,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Gaillard R.C.,GAI 69 40,,Book,None,2012-08-29,3000 - Prêt 28 j.,A pocket manual of differential diagnosis,,Lippincott Williams & Wilkins,Philadelphia  :,1982,0316011061; 9780316011068,40
1096623163,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Gaillard R.C.,GAI 70 40,,Book,None,2012-08-30,3000 - Prêt 28 j.,Problem-oriented medical diagnosis,,Little Brown,Boston :,1975,0316293547; 9780316293549,40
1096623162,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Gaillard R.C.,GAI 71 40,,Book,None,2012-08-30,3000 - Prêt 28 j.,Problem-oriented medical diagnosis,,Little Brown,Boston :,1983,0316293598; 9780316293594,40
1099018511,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 1275 40,,Book,None,2001-07-03,1000 - Consult. surv. 28 j.,Die Erschütterung als Diagnosticum und als Heilmittel : ein praktischer Beitrag zur physikalischen Seite der Pathologie und Therapie. Anhang : Die Erschütterung als Gegenbewegung oder Grundform des Lebens in der Natur,"Heidler, Carl Joseph",Friedrich Vieweg,Braunschweig :,1853-,,40
VD2025760,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 1334/1 40,,Book,None,2005-10-25,1000 - Consult. surv. 28 j.,Diagnostik und Semiotik : mit vorzüglicher Berücksichtigung der neuensten mechanisch-nosognostischen Hülfsmittel,"Piorry, Pierre-Adolphe",JC Krieger; T Fischer Cassel,Leipzig :,1837-1838,,40
1093215998,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 216 40,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Handbuch und Atlas der topographischen Percussion : nebst einer Darstellung der Lehre vom Percussionsschall,"Weil, Adolf",FCW Vogel,Leipzig :,1880,,40
1093229725,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 362 40,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Kurt Sprengels Handbuch der Semiotik,"Sprengel, Kurt Polycarp Joachim",JJ Gebauer,Halle :,1801,,40
1093250650,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 629 40,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,"Lehrbuch der Auscultation und Percussion : mit besonderer Berücksichtigung der Inspection, Betastung und Messung der Brust und des Unterleibes zu diagnostischen Zwecken","Gerhardt, Carl, médecin",H Laupp,Tübingen :,1883,,40
1092330354,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 681 40,,Book,None,1997-03-03,2000 - Exclu du prêt à domicile,Du symptôme à la maladie : guide élémentaire de diagnostic clinique,"Coste, Félix",A Maloine,Paris :,1915,,40
1093304544,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 881 40,,Book,None,1997-04-26,1000 - Consult. surv. 28 j.,Abhandlung über Perkussion und Auskultation,"Škoda, Joseph",LW Seidel,Wien :,1850,,40
1096134625,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1551 40,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Traité pratique d'auscultation : suivi d'un précis de percussion,"Barth, Jean-Baptiste-Philippe",P Asselin,Paris :,1865,,40
1092225860,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1723 40,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Diagnostik der chirurgischen Krankheiten,"Albert, Eduard",A Hölder,Wien :,1887,,40
1096134623,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1914 40,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Lehrbuch der physikalischen Untersuchungsmethoden innerer Krankheiten,"Eichhorst, Hermann",F Wreden,Berlin :,1889,,40
1093141071,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 2296 40,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Abhandlung über Perkussion und Auskultation,"Škoda, Joseph",LW Seidel,Wien :,1854,,40
RERO-16015177,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 23095 40,,Book,None,2014-08-27,1000 - Consult. surv. 28 j.,Auscultation and percussion : together with the other methods of physical examination of the chest,"Gee, Samuel Jones",Smith Elder,London :,1877,,40
1093226634,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 3397 40,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Dictionnaire du diagnostic ou l'art de connoître les maladies et de les distinguer exactement les unes des autres,"Helian, M",chez Vincent,A Paris :,1771,,40
1096156359,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 4134 40,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Séméiotique ou traité des signes des maladies,"Landré-Beauvais, Augustin Jacob",JA Brosson,Paris :,1815,,40
1093126193,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMB 441 40,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"Klinische Diagnostik innerer Krankheiten mittels bakteriologischer, chemischer und mikroskopischer Untersuchungsmethoden","Jaksch von Wartenhorst, Rudolf, 1855-1947",Urban & Schwarzenberg,Wien ;,1896,,40
1094721832,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMB 536/1 40,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Manuel de diagnostic médical,,J Rueff,Paris :,1899 - 1900,,40
1094721833,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMB 536/1 40,HMB 536/2 | 40,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Manuel de diagnostic médical,,J Rueff,Paris :,1899 - 1900,,40
