1093143581,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2347 45j,,Book,None,1997-03-03,3000 - Prêt 28 j.,La prothèse du membre inférieur,"Martin, F",Masson,Paris :,1918,,457
1093145152,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2367/1 45j,,Book,None,1997-03-03,3000 - Prêt 28 j.,Chirurgie réparatrice et orthopédique,,Masson,Paris :,1920,,457
1093145153,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2367/1 45j,HMA 2367/2 | 45j,Book,None,1997-03-03,3000 - Prêt 28 j.,Chirurgie réparatrice et orthopédique,,Masson,Paris :,1920,,457
1096899092,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 24057 45j,,Book,None,2015-07-14,3000 - Prêt 28 j.,Les polytraumatisés,"Favre, Raoul",Masson,Paris :,1967,,457
1096899080,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 24070 45j,,Book,None,2015-07-15,3000 - Prêt 28 j.,Tumeurs bénignes des os et dystrophies pseudo-tumorales,"Trifaud, André",Masson,Paris :,1959,,457
1096898908,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 24087 45j,,Book,None,2015-07-21,3000 - Prêt 28 j.,Traumatologie thoracique d'urgence : à l'usage du chirurgien praticien,"Schulsinger, Gilbert",Masson,Paris :,1965,,457
1096899139,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 24120 45j,,Book,None,2015-08-19,3000 - Prêt 28 j.,La mort des brûlés : étude expérimentale,"Christophe, Louis",Masson et Cie,Paris :,1939,,457
1096899158,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 24139 45j,,Book,None,2015-08-24,3000 - Prêt 28 j.,"Fractures urgentes : techniques de réduction des fractures des membres : fractures du crâne, rachis, mastoïde, etc.","Godard, Henri, médecin",Maloine,Paris :,1943,,457
1096899275,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 24242 45j,,Book,None,2015-09-09,3000 - Prêt 28 j.,"Traumata : verslag van het congres gehouden te Utrecht 22, 23 en 24 Mei, 1952",,Holland Typing Office,Amsterdam :,[1952],,457
1096899704,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 24333 45j,,Book,None,2015-10-07,3000 - Prêt 28 j.,Abrégé de médecine physique et de réhabilitation de l'appareil locomoteur,,Ed Médecine et hygiène,Genève :,1993,2880490715; 9782880490713,457
1096899538,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 24471 45j,,Book,None,2015-11-11,3000 - Prêt 28 j.,Les injections locales dans le traitement des maladies rhumatismales,"Dixon, Allan St. John",EULAR,Bâle :,1983,3717701037; 9783717701033,457
1093148118,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2455 45j,,Book,None,1997-03-03,3000 - Prêt 28 j.,Traitement des fractures par le praticien,"Etienne, Edmond",Masson,Paris :,1927,,457
1093149633,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2503 45j,,Book,None,1997-03-03,3000 - Prêt 28 j.,Modern methods in the surgery of paralyses : with special reference to muscle-grafting tendon-transplantation & arthrodesis,"Tubby, A.H",Macmillan,London ;,1903,,457
1092863126,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2602 45j,,Book,None,1997-03-03,3000 - Prêt 28 j.,Chirurgie de la hanche,"Vidal-Naquet, Georges",A Legrand,Paris :,1940,,457
1093161918,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2699 45j,,Book,None,1997-03-03,3000 - Prêt 28 j.,Der angeborene Klumpfuss,"Debrunner, Hans, 1889-1974",F Enke,Stuttgart :,1936,,457
1096621235,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2804 45j,,Book,None,1997-03-03,3000 - Prêt 28 j.,"Orthopädische Technik : Bandagen und Apparate, ihre Anzeige und ihr Bau : aus Klinik und Werkstatt","Hohmann, Georg",F Enke,Stuttgart :,1941,,457
1093025988,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2805 45j,,Book,None,1997-03-03,3000 - Prêt 28 j.,A propos de l'acide desoxyribonucléique : considérations biologiques : application thérapeutique à l'ostéogenèse réparatrice en clinique humaine,"Jacob, Robert, médecin",sn,Lyon :,1959,,457
1093176228,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2848 45j,,Book,None,1997-03-03,3000 - Prêt 28 j.,Orthopädische Operationslehre,"Vulpius, Oskar",F Enke,Stuttgart :,1911-1913,,457
1096621237,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2884 45j,,Book,Missing,1997-03-03,3000 - Prêt 28 j.,Atlas manuel de gymnastique orthopédique : traitement des déviations de la taille,"Nageotte-Wilbouchewitch, Marie",C Naud; Masson,Paris :,1903,,457
1093179518,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2912 45j,,Book,None,1997-03-03,3000 - Prêt 28 j.,Les fractures du coude chez l'enfant,"Destot, Etienne",O Doin,Paris :,1909,,457
1093180865,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2962 45j,,Book,None,1997-03-03,3000 - Prêt 28 j.,Fractures,"Girode, Ch",N Maloine,Paris :,1927,,457
1092892580,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2967 45j,,Book,None,1997-03-03,3000 - Prêt 28 j.,Les arthroplasties de la hanche : (étude critique à propos de 200 cas opérés),"Debeyre, Jean",Editions médicales Flammarion,Paris :,1955,,457
1093181057,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2969 45j,,Book,None,1997-03-03,3000 - Prêt 28 j.,"Ostéotaxis : fixation squelettique externe par fiches transcutanées et rotules, en traumatologie et en orthopédie : guide technique et clinique","Hoffmann, Raoul, médecin",Impr du Courrier de la Côte,Nyon :,1961,,457
1092758763,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2971 45j,,Book,None,1997-03-03,3000 - Prêt 28 j.,Orthopädische Operationslehre,"Vulpius, Oskar",F Enke,Stuttgart :,1920,,457
1093181398,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2972 45j,,Book,None,1997-03-03,3000 - Prêt 28 j.,"Kampf der Fussschwäche ! : Ursachen, Mechanismus, Mittel und Wege zu ihrer Bekämpfung","Thomsen, Wilhelm",JF Lehmann,München ;,1944,,457
1092205050,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2993 45j,,Book,None,1997-03-03,3000 - Prêt 28 j.,Le pronostic du pied bot congénital,"Nicod, Placide",sn,[S.l. :,1908,,457
1092634952,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2993 45j,,Book,None,1997-03-03,9990 - Recueil,Le genu valgum,"Nicod, Placide",Impr réunies,Lausanne :,1912,,457
1092635217,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2993 45j,,Book,None,1997-03-03,3000 - Prêt 28 j.,Le traitement chirurgical et orthopédique de la maladie de Little,"Nicod, Placide",Georg,Genève :,1911,,457
1092635236,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2993 45j,,Book,None,1997-03-03,9990 - Recueil,Transplantations tendineuses,"Nicod, Placide",Hallwag,[Berne] :,1912,,457
1093186031,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2993 45j,,Book,None,1997-03-03,9990 - Recueil,Un cas de genou cagneux compliqué d'une luxation complète de la rotule en dehors,"Nicod, Placide",Georg,Genève :,1910,,457
1093186047,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2993 45j,,Book,None,1997-03-03,9990 - Recueil,Le traitement orthopédique de la paralysie infantile,"Nicod, Placide",Revue médicale de la Suisse romande,[Lausanne] :,1927,,457
1094082788,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2993 45j,HMB 1448 | 45j,Book,None,1998-12-03,3000 - Prêt 28 j.,Le genu valgum,"Nicod, Placide",Impr réunies,Lausanne :,1912,,457
1092205051,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2993 45j,HMB 886 | 45k,Book,None,1997-03-03,3000 - Prêt 28 j.,Le pronostic du pied bot congénital,"Nicod, Placide",sn,[S.l. :,1908,,457
1092277254,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3001 45j,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Les manipulations ostéopathiques de la colonne vertébrale : quelques réflexions sur leurs principes et applications : résultats des traitements appliqués à l'Hôpital orthopédique en 1959 et 1960,"Bornand, François",Impr Neuhauser,Vienne :,1962,,457
1092634740,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3019 45j,,Book,None,1997-03-03,9990 - Recueil,Diagnostic de l'épiphysiolyse,"Nicod, Louis",Schwabe,Basel ;,1967,,457
1092634798,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3019 45j,,Book,None,1997-03-03,9990 - Recueil,Lavage chirurgical des mains dans un service d'orthopédie,,Schwabe,[Basel] ;,1967,,457
1093187372,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3019 45j,,Book,None,1997-03-03,3000 - Prêt 28 j.,Le pied plat valgue secondaire,"Nicod, Louis",,457
1093187375,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3019 45j,,Book,None,1997-03-03,9990 - Recueil,La epifisiolisis,"Nicod, Louis",sn,[S.l.] :,[ca. 1963],,457
1093187379,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3019 45j,,Book,None,1997-03-03,9990 - Recueil,L'exploration fonctionnelle de l'épaule,"Nicod, Louis",Hommel,[Adliswil] :,1971,,457
1093187392,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3019 45j,,Book,None,1997-03-03,9990 - Recueil,"Effets cliniques et pronostics des défauts d'axe du membre inférieur chez l'adulte, à la suite d'une consolidation vicieuse d'une fracture du membre inférieur","Nicod, Louis",H Huber,[Bern] :,1966,,457
1093187651,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3019 45j,,Book,None,1997-03-03,9990 - Recueil,Indikationsstellung bei verschiedenen Methoden der chirurgischen Coxarthrosenbehandlung,"Nicod, Louis",,457
1093187680,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3019 45j,,Book,None,1997-03-03,9990 - Recueil,Traitement de la maladie de Scheuermann et des dystrophies rachidiennes de croissance,"Nicod, Louis",Hallwag,[Bern] :,1968,,457
1093187742,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3019 45j,,Book,None,1997-03-03,9990 - Recueil,Luxation de la hanche chez les myéloméningocèles,"Nicod, Louis",,457
1093187750,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3019 45j,,Book,None,1997-03-03,9990 - Recueil,Résultats de l'opération de Brandes,"Nicod, Louis",H Huber,Berne ;,1970,,457
1093187905,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3019 45j,,Book,None,1997-03-03,9990 - Recueil,Revision de 123 osteotomias intertrocantereas por coxartrosis,"Cañas, Jaime",Editorial Garsi,[Madrid] :,1970,,457
1093187911,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3019 45j,,Book,None,1997-03-03,9990 - Recueil,Pseudo genu valgum et pseudo genu varum chez les adolescents en période de croissance,"Nicod, Louis",,457
1093187915,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3019 45j,,Book,None,1997-03-03,9990 - Recueil,La nécrose de la tête fémorale chez l'enfant,"Nicod, Louis",,457
1093188011,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3019 45j,,Book,None,1997-03-03,9990 - Recueil,Problèmes orthopédiques chez l'enfant,"Nicod, Louis",,457
1093188023,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3019 45j,,Book,None,1997-03-03,9990 - Recueil,Arthrodèse sous-astragalienne et médio-tarsienne dans les séquelles de traumatisme,"Nicod, Louis",,457
1093188044,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3019 45j,,Book,None,1997-03-03,9990 - Recueil,Hallux valgus,"Nicod, Louis",,457
1093188166,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3019 45j,,Book,None,1997-03-03,9990 - Recueil,Pes supinatus congénital,"Nicod, Louis",,457
1093188168,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3019 45j,,Book,None,1997-03-03,9990 - Recueil,Troubles statiques des membres inférieurs chez l'enfant et l'adolescent,"Nicod, Louis",Médecine et hygiène,Genève :,1972,,457
1093188170,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3019 45j,,Book,None,1997-03-03,9990 - Recueil,Resultados del tratamiento conservador en la periartritis escapulo-humeral,"Gonzalez, Cesareo",,457
1093188173,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3019 45j,,Book,None,1997-03-03,9990 - Recueil,Paraplegia as a sequel to Harrington's operation,"Nicod, Louis",,457
1093188178,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3019 45j,,Book,None,1997-03-03,9990 - Recueil,"Discours de M. Louis Nicod, professeur","Nicod, Louis",,457
1093188186,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3019 45j,,Book,None,1997-03-03,9990 - Recueil,Is it possible to carry out a total hip replacement operation in a conventional operating theatre ?,"Nicod, Louis",sn,[S.l.] :,[1973],,457
1093188201,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3019 45j,,Book,None,1997-03-03,9990 - Recueil,Basic principles and technical details concerning triple arthrodesis of the foot,"Nicod, Louis",,457
1093188215,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3019 45j,,Book,None,1997-03-03,9990 - Recueil,Röntgenologische Hinweiszeichen auf schwere Kopfumbaustörungen bei der Behandlung kongenitaler Hüftluxationen,"Ohl, E",,457
1093188224,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3019 45j,,Book,None,1997-03-03,9990 - Recueil,Etiologie du hallux valgus,"Nicod, Louis",,457
1093188234,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3019 45j,,Book,None,1997-03-03,9990 - Recueil,Leçon d'adieu du professeur Louis Nicod : (l'os dans diverses sciences et dans l'art),"Nicod, Louis",,457
1093188259,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3019 45j,,Book,None,1997-03-03,9990 - Recueil,Le devenir des vices de torsion de l'enfant,"Nicod, Louis",,457
1093188266,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3019 45j,,Book,None,1997-03-03,9990 - Recueil,Troubles statiques des membres inférieurs chez l'enfant et leurs conséquences chez l'adulte,"Nicod, Louis",,457
1093188280,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3019 45j,,Book,None,1997-03-03,9990 - Recueil,Adductus global du pied : une variante de la marche pieds en dedans,"Nicod, Louis",,457
1093188389,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3019 45j,,Book,None,1997-03-03,9990 - Recueil,Case report 311 : open-quiz solution,"Gerster, Jean-Charles",,457
1092347377,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3076 45j,,Book,None,1997-03-03,3000 - Prêt 28 j.,Sur l'étiologie des déviations du col du fémur,"Delay, Gustave",Impr Monnoyer,Le Mans :,1908,,457
1092750644,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3139 45j,,Book,None,1997-03-03,3000 - Prêt 28 j.,La coxarthrose : étude anatomique et histologique,"Grasset, E.J",Masson; Georg,Genève :,1960,,457
1092484311,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3913 45j,,Book,None,1997-03-03,3000 - Prêt 28 j.,Sur la fracture de la rotule,"Kalichmann, Henriette",Impr C Guex,Lausanne :,1903,,457
1092906661,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3922 45j,,Book,None,1997-03-03,3000 - Prêt 28 j.,De l'influence du mouvement sur la production du cartilage dans le cal,"Ulmann, Marie",E Frankfurter,Lausanne :,1906,,457
1092274726,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3923 45j,,Book,None,1997-03-03,3000 - Prêt 28 j.,Contribution à l'étude et au traitement de l'Hallus valgus,"Bolle, Albert",sn,[S.l.] :,[1925],,457
1092935363,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3925 45j,,Book,None,1997-03-03,3000 - Prêt 28 j.,L'ostéonécrose traumatique,"Saegesser, Frédéric",sn,[S.l] :,1945,,457
1092420847,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3941 45j,,Book,None,1997-03-03,3000 - Prêt 28 j.,Fractures verticales et anomalies de la rotule,"Golay, Ellen",Haller et Wagner,Berne :,1921,,457
1096115961,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3947 45j,,Book,None,1997-03-03,3000 - Prêt 28 j.,"Le syndrome de Marfan (Dolichosténomélie ou Archnodactyilie) : étude clinique, radiologique et génétique de 18 cas nouveaux","Jéquier, Michel, médecin et héraldiste",S Karger,Basel ;,1944,,457
1093313418,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 4052 45j,,Book,None,1997-03-03,3000 - Prêt 28 j.,A propos de l'avortement thérapeutique : emploi de l'hystérotomie vaginale et de l'injection intra-amniotique dans la cure de quelques cas récents,"Bommelaer, Michel",E Le François,Paris :,1948,,457
1096621238,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 4928 45j,,Book,None,1997-03-03,3000 - Prêt 28 j.,Précis de technique orthopédique,"Redard, Paul",FR de Rudeval,Paris :,1907,,457
1093361908,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 4930 45j,,Book,None,1997-03-03,3000 - Prêt 28 j.,L'orthopédie en clientèle,"Privat, Jean Joseph, 1878-",A Maloine,Paris :,1923,,457
