538,IHM-0538.jpg,Eclaireur frontal,ORL,,458,,,20e s.,"Bon, la mousse se désintègre",,,
539,IHM-0539.jpg,Eclaireur frontal,ORL,,458,,,20e s.,"Bon, la mousse se désintègre",,,
540,IHM-0540.jpg,Lot de câble de pour éclaireur frontal,ORL,,458,,,20e s.,Bon,,,
579,IHM-0579.jpg,Lampe,ORL,ORL,458,"Porte une étiquette sous le pied, mentionnant: “Privateigentum des Dr Fr Goll Zürich”Noté à la main: 23Désigne certainement Friedrich Goll (1829-1903)",,Fin 18e s.,,,,
625,IHM-0625.jpg,5 instruments ORL (curettes et sondes),ORL,ORL,458,,,,,,,
646,IHM-0646.jpg,Pipe de Ticchioni pour laryngectomisé,ORL,ORL,458,"Coffret rouge renfermant une pipe pour laryngectomisé avec chargeur, une chaînette, deux cure-pipes et deux embouts de rechange.Contient un mode d’emploi et une preuve d’achat.",,1979 (achat); 20e s.,bon,,,France
664,IHM-0664.jpg,Audiomètre portatif ou babymètre (?),ORL,,458,"Audiomètre portatif dans sa sacoche, fonctionnant à piles. Il s’agit d’une petite caisse dotée de deux variateurs qui produisent du bruit blanc à plusieurs fréquences et intensités. Un écouteur est relié au dispositif, qui produit le bruit lorsqu’on appuie sur son bouton noir.Il porte la mention “audiomètre de dépistage précoce. Appareil breveté. VEIT-BIZAGUET-UBERSFELDPorte un N° d’inventaire CHUV: INV.85","Contrôle de l’adaptation de la prothèse auditive du jeune enfant sourd, avant l’acquisition du langage. P. Veit, G. Bizaguet, A. Ubersfeld, Paris, 1968",1968,moyen.,Philips,divers matériaux,
665,IHM-0665.jpg,Audiomètre,ORL,,458,Appareil avec deux molettes (heauring loss Db et Frequency Kc/s et un écran de contrôle (mA) qui peut être relié à un haut parleur.,,1960,moyen,Peters,,
340,0340.jpg,amygdalotome,,ORL,458,,,,Bon,Sans marque,,
435,0435.jpg,Pince hémostatique,,ORL,458,,,20e s.,Bon,Luer France,,
478,0478.jpg,bistouri pour abcès péri-amygdales,,ORL,458,,,,Bon,Sans marque,,
479,0479.jpg,décolleurs d’amygdales,,ORL,458,,,,Bon,E. Gibi Inox,,
479,0479.jpg,écarteur de pilier,,ORL,458,,,,Bon,Sans marque,,
480,0480.jpg,abaisse-langue pour narcose ( ou écarte-bouche pour narcose),,ORL,458,,,,Bon,Sans marque,,
480,0480.jpg,bistouri pour amygdales,,ORL,458,,,,Bon,,,
482,0482.jpg,3 amygdalotomes,,ORL,458,,,,Bon,,,
483,0483.jpg,Aiguilles à sutures,,ORL,458,,,20e s.,Bon,Sans marque,,
484,0484.jpg,Tuyaux de verre pour le lavage des amygdales,,ORL,458,,,,Bon,,,
487,0487.jpg,appareil ORL,,ORL,458,,,,Bon,,,
488,0488.jpg,pince pour morcellement des amygdales,,ORL,458,,,,Bon,,,
498,0498.jpg,serre-noeud (?),,ORL,458,,,20e s.,Bon,"Luer, France",,
878,0878.jpg,Ouvre-bouche,,ORL,458,,,20e s.,Bon,H. Pfau,,
567,IHM-0567.jpg,Miroir frontal,,ORL,458,,,20e s.,Bon,Sans marque,,
568,IHM-0568.jpg,Miroir frontal,,ORL,458,,,20e s.,Bon,Sans marque,,
569,IHM-0569.jpg,abaisse-langue (écarte bouche pour narcose),,ORL,458,,,20e s.,Bon,"Down Bros, London",,
570,IHM-0570.jpg,Abaisse-langue aspirateur de Le Mée,,ORL,458,,,20e s.,Bon,Sans marque,,
571,IHM-0571.jpg,Abaisse-langue,,ORL,458,,,20e s.,Bon,"Mayers and Phelps, London",,
572,IHM-0572.jpg,Abaisse-langue / aspire salive / écarte bouche pour narcose,,ORL,458,,,20e s.,Bon,Sans marque,,
573,IHM-0573.jpg,Miroir laryngien,,ORL,458,,,20e s.,Bon,Sans marque,,
574,IHM-0574.jpg,Lot de 4 abaisse-langue / écarteur,,ORL,458,,,20e s.,Bon,Storz-Rostfrei,,
575,IHM-0575.jpg,3 amygdalotomes,,ORL,458,,,20e s.,Bon,Sans marque,,
576,IHM-0576.jpg,ouvre-bouche,,ORL,458,,,20e s.,Bon,Sans marque,,
633,IHM-0633.jpg,Amygdalotome,,ORL,458,,,,,Mathieu,,
636,IHM-0636.jpg,Spéculum (nez ou oreilles),,ORL,458,Dans une boîte rouge avec le nom du médecin Tscharner,,20e s.,,,,
