1099027327,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 10577 45a,,Book,None,2002-04-30,2000 - Exclu du prêt à domicile,Experimental surgery,"Senn, Nicholas",The Classics of Surgery Library,Birmingham Al. :,cop. 1986,,450
1094721198,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 14835 45a,,Book,None,2006-06-28,3000 - Prêt 28 j.,Über das Verhalten der Follikel bei der chronischen Appendicitis,"Jung, Ewald",Leemann,Zürich :,1907,,450
1094721199,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 14837 45a,,Book,None,2006-06-28,3000 - Prêt 28 j.,Über Appendicitis im Bruchsack,"Wegener, Wilhelm",Münchow,Giessen :,1907,,450
1094721200,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 14838 45a,,Book,None,2006-06-28,3000 - Prêt 28 j.,Die Gelegenheitsentfernung des Wurmfortsatses durch die Bruchlücke : Hernio-Appendektomie,"Gelpke, Ludwig Alhard",sn,Zürich :,1924,,450
1094721205,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 14850 45a,,Book,Missing,2006-06-29,3000 - Prêt 28 j.,Casuistischer Beitrag zur Behandlung der Perforationsperitonitis,"Krug, Karl",P Scheienr,Würzburg :,1900,,450
1094721207,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 14852 45a,,Book,Missing,2006-06-29,3000 - Prêt 28 j.,"Pathogénie, évolution et traitement des anus contre nature consécutifs à l'appendicite","Bosselut, E.",A Michalon,Paris :,1907,,450
1094721208,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 14853 45a,,Book,None,2006-06-29,3000 - Prêt 28 j.,"On the pathology and classification of intussusceptions, with a Résumé of those arising from the Appendix Caeci","Corner, Edred M.",,450
1094721209,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 14854 45a,,Book,None,2006-06-29,3000 - Prêt 28 j.,Ueber eine neue operative Therapie gewisser Fälle schwerer Obstipation mit sogenannter chronischer Appendicitis,"Stierlin, Eduard",,450
1094721210,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 14855 45a,,Book,None,2006-06-29,3000 - Prêt 28 j.,Studies in the pathogenesis of appendicitis,"Kramer, Simon Pendleton",,450
1094721211,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 14857 45a,,Book,None,2006-06-29,3000 - Prêt 28 j.,Quelques cas personnels d'appendicostomie : contribution au traitement de la parésie intestinale dans la péritonite aiguë par perforation gastro-intestinale,"Roux, Jacques, Dr en méd",sn,[S.l.] :,1915,,450
VD2089404,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 14858 45a,,Book,None,2006-06-29,2000 - Exclu du prêt à domicile,A quel moment faut-il opérer l'appendicite,"Poucel, E.",,450
1094721212,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 14859 45a,,Book,None,2006-06-29,3000 - Prêt 28 j.,"Ueber Appendizitis, Pseudo-Appendizitis nervosa und Adnexerkrankungen in differential-diagnostischer Beziehung","Profanter, Paul",,450
1094721213,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 14860 45a,,Book,None,2006-06-29,3000 - Prêt 28 j.,Zeit- und Streitfragen über akute Appendicitis und Peritonitis,"Borchardt, M",,450
1094721214,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 14862 45a,,Book,None,2006-06-29,3000 - Prêt 28 j.,Frühzeitige Operation der akuten Appendicitis um septischer Peritonitis oder allgemeininfektion vorzubeugen oder solche zu begrenzen,"Bauer, F.",,450
1094721215,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 14864 45a,,Book,None,2006-06-29,3000 - Prêt 28 j.,Ueber den heutigen Stand der Erkennung und Behandlung der Appendizitis,"Ebner, Ad.",,450
1094721218,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 14873 45a,,Book,None,2006-07-03,3000 - Prêt 28 j.,De la technique opératoire des péritonites diffuses et des appendicites : avantages de l'incision transversale au dessus et en arrière de l'épine iliaque antérieure et supérieure,"Delagénière, Henri",,450
1094721219,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 14874 45a,,Book,None,2006-07-03,3000 - Prêt 28 j.,Meine Erfahrungen über Appendicitis,"Lennander, Karl Gustav",,450
1094721220,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 14875 45a,,Book,None,2006-07-03,3000 - Prêt 28 j.,A digest of statistics on appendicitis with deductions therefrom,"Campiche, Paul S.",,450
1094721221,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 14876 45a,,Book,None,2006-07-03,3000 - Prêt 28 j.,L'appendicectomie,"Patry, Georges",,450
1094721224,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 14879 45a,,Book,None,2006-07-03,3000 - Prêt 28 j.,"L'appendicite comme complication de la fièvre typhoïde : symptomes, diagnostic, traitement","Molveaux, Antony",Bonvalot-Jouve,Paris :,1907,,450
1094721226,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 14881 45a,,Book,None,2006-07-03,3000 - Prêt 28 j.,Ueber akute Skolikoiditis und Perityphlitis im Kindesalter,"Spieler, Fritz",,450
1094721227,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 14882 45a,,Book,None,2006-07-03,3000 - Prêt 28 j.,Technique de l'appendicectomie sous-muqueuse,"Tavel, Ernst",,450
1094721228,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 14883 45a,,Book,None,2006-07-03,3000 - Prêt 28 j.,"Lecture on the diagnosis and surgical treatment of acute appendicitis, with suggestions towards diminishing its mortality","Renton, J. Crawford",J Thomlinson,Glasgow :,1904,,450
VD2091270,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 14887 45a,,Book,None,2006-07-05,3000 - Prêt 28 j.,Die Indikationen zur operativen Behandlung der Perityphlitis,"Lanz, Otto",,450
1094721232,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 14888 45a,,Book,None,2006-07-05,3000 - Prêt 28 j.,Les indications opératoires dans le traitement de l'appendicite,"Gaudin, M.",,450
1094721233,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 14889 45a,,Book,None,2006-07-05,3000 - Prêt 28 j.,The expectant treatment of appendicitis : an excursion into the field between surgery and medicine,"Bernays, A.C.",,450
1094721237,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 14893 45a,,Book,None,2006-07-05,3000 - Prêt 28 j.,Ueber komplizierende Nephritis bei Perityphlitis,"Hildebrandt, Wilhelm",,450
1094721238,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 14895 45a,,Book,None,2006-07-05,3000 - Prêt 28 j.,Les variantes de la technique de l'hystéro-appendicectomie en bloc,"Daniel, Constantin",,450
VD2091305,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 14895 45a,,Book,None,2006-07-05,3000 - Prêt 28 j.,Technique opératoire pour les appendicectomies difficiles à coecum fixé,"Fagarasanu, I.",,450
1094721240,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 14899 45a,,Book,None,2006-07-05,3000 - Prêt 28 j.,A propos de la technique opératoire de l'appendicite,"Chaton, M.",,450
1094721241,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 14902 45a,,Book,None,2006-07-05,3000 - Prêt 28 j.,Le rôle des vers intestinaux dans l'appendicite,"Bérard, Léon",,450
1094721243,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 14905 45a,,Book,None,2006-07-05,3000 - Prêt 28 j.,Traitement de l'appendicite chronique,"Walther, Ch.",Secrétariat de l'Association française de chirurgie,Paris :,1911,,450
1094721244,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 14907 45a,,Book,None,2006-07-05,3000 - Prêt 28 j.,Du traitement des appendicites perforées avec péritonite,"Ducrey, Eugène",,450
1096111253,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 15376 45a,,Book,None,2006-11-22,3000 - Prêt 28 j.,"Infections of the hand : a guide to the surgical treatment of acute and chronic suppurative processes in the fingers, hand and foreharm","Kanavel, Allen B.",Baillière Tindall & Cox,London :,1934,,450
1096111254,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 15377 45a,,Book,None,2006-11-22,3000 - Prêt 28 j.,Hernies,"Patel, Maurice",J-B Baillière,Paris :,1924,,450
1096111255,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 15378/1 45a,,Book,None,2006-11-22,3000 - Prêt 28 j.,Traité des urgences en chirurgie,"Brocq, Pierre",Masson,Paris :,1956,,450
1096111256,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 15378/1 45a,HMA 15378/2 | 45a,Book,None,2006-11-22,3000 - Prêt 28 j.,Traité des urgences en chirurgie,"Brocq, Pierre",Masson,Paris :,1956,,450
1096134533,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 17960 45a,,Book,None,2009-11-04,3000 - Prêt 28 j.,Clinique chirurgicale,"Le Dentu, Jean-François-Auguste",J-B Baillière,Paris :,1904,,450
1096134526,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 17965 45a,,Book,None,2009-11-04,3000 - Prêt 28 j.,Manuel de diagnostic médical,"Duplay, Simon",Doin,Paris :,1900,,450
1093121870,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 1819 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Précis de médecine opératoire,"Broca, Auguste",Masson,Paris :,1916,,450
1093128171,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2011 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Chirurgie de l'abdomen,"Guibé, Maurice",Masson,Paris :,1926,,450
1093031249,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2056 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Kleine Chirurgie,"Demel, Rudolf",W Maudrich,Wien :,1941,,450
1093130016,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2062 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Spezielle chirurgische Diagnostik für Studierende und Ärzte,"Quervain, Friedrich Johann de, 1868-1940",FCW Vogel,Leipzig :,1915,,450
1093130441,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2067 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Die typischen Operationen und ihre Übung an der Leiche : Compendium der chirurgischen Operationslehre,"Rotter, Emil",JF Lehmann,München :,1900,,450
1093131398,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2097/1 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Lehrbuch der praktischen Chirurgie : für Ärzte und Studierende,,JA Barth,Leipzig :,1913,,450
1093131399,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2097/1 45a,HMA 2097/2 | 45a,Book,None,1997-03-03,3000 - Prêt 28 j.,Lehrbuch der praktischen Chirurgie : für Ärzte und Studierende,,JA Barth,Leipzig :,1913,,450
1093133374,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2125/1 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Traité de technique opératoire,"Monod, Charles, 1843-1924",Masson,Paris :,1907-1908,,450
1093133375,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2125/1 45a,HMA 2125/2 | 45a,Book,None,1997-03-03,3000 - Prêt 28 j.,Traité de technique opératoire,"Monod, Charles, 1843-1924",Masson,Paris :,1907-1908,,450
1093133633,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2128/1 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Thérapeutique chirurgicale,"Lecène, Paul",Masson,Paris :,1926,,450
1093133634,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2128/1 45a,HMA 2128/2 | 45a,Book,None,1997-03-03,3000 - Prêt 28 j.,Thérapeutique chirurgicale,"Lecène, Paul",Masson,Paris :,1926,,450
1093133635,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2128/1 45a,HMA 2128/3 | 45a,Book,None,1997-03-03,3000 - Prêt 28 j.,Thérapeutique chirurgicale,"Lecène, Paul",Masson,Paris :,1926,,450
1093133669,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2129 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Abdominal operations,"Moynihan, B.G.A",WB Saunders,Philadelphia ;,1906,,450
1093135181,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2168 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,The technique of pulmonary resection,"Overholt, Richard H",Blackwell Scientific Publ,Oxford :,1949,,450
1093135865,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2207 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Introduction à la chirurgie thoracique,"Lauwers, E.E",Masson,Paris :,1935,,450
1093136923,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2208 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,"La chirurgie du cancer du poumon : bases anatomo-cliniques et expérimentales, technique opératoire","Lambret, Oscar",Masson,Paris :,1936,,450
1093137796,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2236 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Les formes chirurgicales de la tuberculose intestinale,"Bérard, Léon",Gauthier-Villars; Masson,Paris :,[ca 1905],,450
1093141069,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2295 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Die Krankheiten des Mastdarms und des Afters : Lehrbuch für Aerzte und Studierende,"Gant, Samuel Goodwin",Seitz & Schauer,München :,1904,,450
1093143564,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2339 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Chirurgie du pancréas,"Brocq, Pierre",Masson,Paris :,1934,,450
1093145449,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2368/1 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Précis de pathologie chirurgicale,,Masson,Paris :,1920,,450
1093145455,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2368/2 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Précis de pathologie chirurgicale,,Masson,Paris :,1920,,450
1093145459,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2368/3 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Précis de pathologie chirurgicale,,Masson,Paris :,1920,,450
1092666600,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2370 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,La médecine opératoire à l'amphithéâtre,"Perret, Louis, médecin",F Rouge,Lausanne :,1920,,450
1093145451,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2373 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Traité de chirurgie d'urgence et de techniques opératoires,"Perret, Charles-Alfred",O Füssli,Zurich :,cop. 1950,,450
1093146078,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2397/1 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Lehrbuch der allgemeinen Chirurgie zum Gebrauche für Ärzte und Studierende,"Lexer, Erich",F Enke,Stuttgart :,1916,,450
1093146079,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2397/1 45a,HMA 2397/2 | 45a,Book,None,1997-03-03,3000 - Prêt 28 j.,Lehrbuch der allgemeinen Chirurgie zum Gebrauche für Ärzte und Studierende,"Lexer, Erich",F Enke,Stuttgart :,1916,,450
1093142366,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2472 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Petite chirurgie pratique,"Tuffier, Théodore",Masson,Paris :,1910,,450
1093148885,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2479 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Spezielle chirurgische Therapie für Studierende und Ärzte,"Saegesser, Max",H Huber,Bern :,1946,,450
1093149721,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2505 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Der chirurgische Operationskursus : ein Handbuch für Ärzte und Studierende,"Schmieden, Victor",JA Barth,Leipzig :,1930,,450
1093155082,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2586 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Chirurgische Operationslehre : ein Grundriss für Studierende und Ärzte,"Saegesser, Max",J Springer,Berlin :,1935,,450
1093160776,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2680 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Das Panaritium,"Saegesser, Max",J Springer,Berlin :,1938,,450
1093169685,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2795 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,A handbook of intestinal surgery,"Bidwell, Leonard A",Baillière Tindall and Cox,London :,1910,,450
1093170274,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2808/1 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Grundlinien zum Chirurgie-Studium,"Orator, V",JA Barth,Leipzig :,1940,,450
1093170278,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2808/2 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Grundlinien zum Chirurgie-Studium,"Orator, V",JA Barth,Leipzig :,1940,,450
1093170283,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2808/3 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Grundlinien zum Chirurgie-Studium,"Orator, V",JA Barth,Leipzig :,1941,,450
1093170285,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2808/4 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Grundlinien zum Chirurgie-Studium,"Orator, V",JA Barth,Leipzig :,1940,,450
1093191476,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2808/5 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Grundlinien zum Chirurgie-Studium,"Orator, V",JA Barth,Leipzig :,1942,,450
1093178453,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2885 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Chirurgie du thorax et du membre supérieur,"Schwartz, Anselme",Masson,Paris :,1925,,450
1093180495,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2953/1 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Surgery : its principles and practice,,WB Saunders,Philadelphia ;,1919-1921,,450
1093180496,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2953/1 45a,HMA 2953/2 | 45a,Book,None,1997-03-03,3000 - Prêt 28 j.,Surgery : its principles and practice,,WB Saunders,Philadelphia ;,1919-1921,,450
1093180497,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2953/1 45a,HMA 2953/3 | 45a,Book,None,1997-03-03,3000 - Prêt 28 j.,Surgery : its principles and practice,,WB Saunders,Philadelphia ;,1919-1921,,450
1093180498,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2953/1 45a,HMA 2953/4 | 45a,Book,None,1997-03-03,3000 - Prêt 28 j.,Surgery : its principles and practice,,WB Saunders,Philadelphia ;,1919-1921,,450
1093180499,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2953/1 45a,HMA 2953/5 | 45a,Book,None,1997-03-03,3000 - Prêt 28 j.,Surgery : its principles and practice,,WB Saunders,Philadelphia ;,1919-1921,,450
1093180500,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 2953/1 45a,HMA 2953/6 | 45a,Book,None,1997-03-03,3000 - Prêt 28 j.,Surgery : its principles and practice,,WB Saunders,Philadelphia ;,1919-1921,,450
1093194047,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3172 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,"Allgemeine Chirurgie : in der Zahn-, Mund- und Kieferheilkunde","Axhausen, Georg",C Hanser,München :,1947,,450
1093226997,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 3549 45a,,Book,None,1997-03-03,3000 - Prêt 28 j.,Kriegschirurgie in den Balkankriegen 1912/13,,F Enke,Stuttgart :,1915,,450
1094082386,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 6668 45a,,Book,None,1998-07-23,3000 - Prêt 28 j.,Le traitement chirurgical des rétrécissements cicatriciels de l'oesophage,"Francioli, Pierre",B Schwabe,Bâle :,1953,,450
1094649728,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 8925 45a,,Book,None,2000-11-21,3000 - Prêt 28 j.,Contribution à l'étude de la ligature de l'artère carotide primitive,"Pavloff, Nadine",Impr ouvrière,Lausanne :,1906,,450
1099014445,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMA 8943 45a,,Book,None,2000-11-22,2000 - Exclu du prêt à domicile,Traité pratique d'anatomie chirurgicale et de médecine opératoire,"Picqué, Robert",J-B Baillière,Paris :,1913-1914,,450
1094073827,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Bibliothèque,HMB 1213 45a,,Book,None,1997-12-04,3000 - Prêt 28 j.,Contribution à la pratique de la chirurgie osseuse,"Rolland, Pierre",sn,Paris :,1921,,450
