ID,Date,Title,ISBN,Classification
1096114175,03/03/1997,"Anesthesia : discovery, progress, breakthroughs",3907946049; 9783907946046,D46
,,,,
1094073605,17/10/1997,"150 Jahre Anästhesie : Narkose, Intensivmedizin, Schmerztherapie, Notfallmedizin",3926035617; 9783926035615,D46
,,,,
1094670446,20/06/2001,Storia della anestesiologia,8821210073; 9788821210075,D46
,,,,
1096131241,21/08/2008,Blessed days of anaesthesia : how anaesthetics changed the world,9780192805867; 019280586X; 9780192805898; 0192805894,D46
,,,,
1097425955,18/04/2016,The wondrous story of anesthesia,9781461484400; 1461484405; 9781461484417; 1461484413,D46
,,,,
1097425879,20/04/2016,Horace Wells (1815-1848) et Villiam [i.e. William] T.G. Morton (1819-1868) : la rencontre improbable de deux précurseurs de l'anesthésie,9782343011059; 2343011052,D46
,,,,
1096624956,18/04/2013,Une histoire de l'anesthésie par Raymond Deleuze,,
