ID,Date,Title,ISBN,Classification
1096113141,2007-06-13,Prescribing by numbers : drugs and the definition of disease,0801884772; 9780801884771,D16a
1094721774,2006-05-08,Pharmacopolitics : drug regulation in the United States and Germany,0807828440; 9780807828441,D16a
1096113664,1997-03-03,Pharmacy : an illustrated history,0810914980; 9780810914988,D16a
1093152081,1997-03-03,Quid pro quo : studies in the history of drugs,0860783197; 9780860783190,D16a
1094670786,2001-02-13,Pristina medicamenta : ancient and medieval medical botany,0860787737; 9780860787730,D16a
1094670785,2001-02-13,Herbs and herbalism in the Middle Ages and Renaissance,0860787745; 9780860787747,D16a
1094686325,2002-12-10,One hundred years of heroin,0865693099; 9780865693098; 0865693242; 9780865693241,D16a
1094687258,2002-02-21,The Tabula antidotarii of Armengaud Blaise and its hebrew translation,0871699060; 9780871699060,D16a
1094670458,2001-06-19,Native American ethnobotany,0881924539; 9780881924534,D16a
1094723728,2005-07-14,Medicinal plants in folk tradition : an ethnobotany of Britain & [and] Ireland,0881926388; 9780881926385,D16a
1094721922,2006-06-15,"Plants of the Gods : their sacred, healing, and hallucinogenic powers",0892819790; 9780892819799,D16a
1093023144,1997-03-03,Catalogue of the nineteenth century medical trade marks : 1800-1880,0901805351; 9780901805355,D16a
1094083217,1999-03-25,Green pharmacy : a history of herbal medicine,0906908647; 9780906908648,D16a
1094721081,1997-03-03,"Pill peddlers : essays on the history of the pharmaceutical industry : Symposium presented at the Wellcome Institute for the history of medicine, London, 1987",0931292220; 9780931292224,D16a
1097426679,2017-02-09,Diptheria serum as a technological object : a philosophical analysis of serotherapy in France 1894-1900,1498531474; 9781498531474,D16a
1093183111,1997-03-03,"Cocaine : an in-depth look at the facts, science, history and future of the world's most addictive drug",1559720603; 9781559720601,D16a
1094725432,2005-02-02,Post penicillin antibiotics : from acceptance to resistance?,1841290122; 9781841290126,D16a
1094670408,2001-07-04,Antimony in medical history : an account of the medical uses of antimony and its compounds since early times to the present,1858216427; 9781858216423,D16a
1096111492,2006-10-11,Rêves et cauchemars : de l'opium sous toutes ses formes,2020509121; 9782020509121,D16a
1094724034,1997-03-03,Les médicaments,2130376193; 9782130376194,D16a
1094684838,2003-06-18,Histoire et renouveau des plantes médicinales,2226016295; 9782226016294,D16a
1094724289,1997-03-03,Histoire des médicaments : des origines à nos jours,2228137200; 9782228137201,D16a
1094721881,1997-03-03,La découverte de l'insuline,2228880914; 9782228880916,D16a
1092955366,1997-03-03,Une chimie qui guérit : histoire de la découverte des sulfamides,2228881082; 9782228881081,D16a
1096113582,2007-10-11,Pharmacopoles et apothicaires : les pharmaciens de l'Antiquité au Grand Siècle,229601061X; 9782296010611,D16a
1094670878,2001-06-14,Between the natural and the artificial : dyestuffs and medicines,2503508871; 9782503508870,D16a
1094724033,1997-03-03,Ces médicaments qui ont changé la vie,2601030089; 9782601030082,D16a
1094724291,1997-03-03,Ces médicaments qui nous accompagnent,270201335X; 9782702013359,D16a
1096899222,2011-11-03,175 ans d'industrie pharmaceutique française : histoire de Synthélabo,2707125172; 9782707125170,D16a
1094687467,2002-05-06,"Qu'est-ce qu'un médicament ? : un objet étrange entre science, marché et société",2707127523; 9782707127525,D16a
1094686684,2002-07-10,Histoire contemporaine des médicaments,2707136662; 9782707136664,D16a
1094669893,2000-11-16,La France des pharmacies anciennes,2708990942; 9782708990944,D16a
1094687240,2002-02-19,Le magasin du Bon Dieu : les extraordinaires richesses thérapeutiques des plantes et des animaux,270962110X; 9782709621106,D16a
1096131356,2008-07-11,"Les fondements de la botanique, Linné et la classification des plantes",2711791459; 9782711791453,D16a
1094725169,2004-12-28,Les drogues dans l'histoire : entre remède et poison : archéologie d'un savoir oublié,2804129241; 9782804129248; 2701123542; 9782701123547,D16a
1094083323,1999-04-23,Le livre du cannabis : le XXIe siècle sera-t-il psychédélique ? : une anthologie,2825706205; 9782825706206,D16a
1096135627,2009-10-26,Le prix des médicaments : l'industrie pharmaceutique suisse,2829003292; 9782829003295,D16a
1096622927,1997-03-03,Naissance et évolution de quinze formes pharmaceutiques,2840590077; 9782840590071,D16a
1094725313,2005-01-20,Plantes et tradition orale,2858311447; 9782858311446,D16a
1094721945,2006-06-20,Le tabac en son temps : de la séduction à la répulsion,2859527133; 9782859527136,D16a
1094721950,2006-06-20,Histoire sociale du tabac,2864960826; 9782864960829,D16a
1092945754,1997-03-03,Pub & [et] pilules : histoires et communication du médicament,2867263093; 9782867263095,D16a
1094684855,2003-06-26,Le médicament entre science et magie,2874020419; 9782874020414; 2940313091; 9782940313099,D16a
1097425991,1997-03-03,Phantastica : l'histoire des drogues et de leur usage,2906757888; 9782906757882,D16a
1094723997,2005-09-12,Histoire et médicament aux XIXe et XXe siècles,2911119592; 9782911119590,D16a
1096111299,2006-11-21,Dictionnaire d'histoire de la pharmacie : des origines à la fin du XIXe siècle,2914399049; 9782914399043,D16a
1094073488,1997-09-08,De l'élixir au génie génétique : deux siècles de sciences pharmaceutiques hospitalières,295095930X; 9782950959300,D16a
1094723653,2005-06-29,"Der heilige Hain : Germanische Zauberpflanzen, heilige Bäume und schamanische Rituale",3038002046; 9783038002048,D16a
1094670625,2001-04-19,Semiotic foundations of drug therapy : the placebo problem in a new perspective,3110135329; 9783110135329,D16a
1096621312,1997-03-03,"Festschrift für A. Lutz und J. Büchi = Mélanges, offerts à A. Lutz et J. Büchi",326004986X; 9783260049866,D16a
1093017761,1997-03-03,Panorama der Pharmaziegeschichte = Panorama of history of pharmacy : 13 subjects of 12 countries,3260051686; 9783260051685,D16a
1093192979,1997-03-03,Zur Geschichte der Antimykotika in der zweiten Hälfte des 19. Jahrhunderts,3260053506; 9783260053504,D16a
1093230818,1997-03-03,"Der Weg zur Etablierung der Reinglykoside in der Digitalistherapie : zur Geschichte der peroralen, parenteralen und rektalen Digitalispräparate in der Schweiz, Deutschland und Oesterreich von ca. 1880-1950",3260053581; 9783260053580,D16a
1093220717,1997-03-03,Zur Geschichte der peroralen und parenteralen Eisenpräparate zwischen 1830 und 1900 mit besonderer Berücksichtigung der Chlorosetherapie,3260053611; 9783260053610,D16a
1094081464,1998-05-07,Die Pharmazie bei den alten Kulturvölkern : historisch-kritische Studien,3487009021; 9783487009025,D16a
1094006276,1999-09-13,Die magischen Heil- und Schutzmittel aus der belebten Natur : das Pflanzenreich,3496026065; 9783496026068,D16a
1094647979,1999-12-13,Die magischen Heil- und Schutzmittel aus der belebten Natur : das Tierreich,3496026863; 9783496026860,D16a
1092990941,1997-03-03,Cortison : die Geschichte eines Medikaments,3534800370; 9783534800377,D16a
1093122405,1997-03-03,Insulin : der Kampf um eine Entdeckung,354834769X; 9783548347691,D16a
1094684645,2003-04-15,"Vom Coffein zum Furosemid : Entdeckung, Erforschung und Entwicklung der Diuretika im 19. und 20. Jahrhundert",3631379013; 9783631379011,D16a
1094082323,1998-07-21,Prospecting for drugs in ancient and medieval European texts : a scientific approach,371865928X; 9783718659289,D16a
1093069557,1997-03-03,Cortison : die Geschichte des Cortisons und der Kortikosteroidtherapie : ein Beitrag zur Forschungs- und Therapiegeschichte heutiger Medizin,3760952380; 9783760952383,D16a
1094073232,1997-07-31,Geschichte der Arzneimitteltherapie von Wolf-Dieter Müller-Jahncke und Christoph Friedrich,3769220382; 9783769220384,D16a
1096622660,2012-07-05,Wörterbuch der Pharmazie.,3804706886; 9783804706880,D16a
1093035492,1997-03-03,Verbandstoff-Geschichte : die Anfänge eines neuen Industriezweiges,3804710859; 9783804710856,D16a
1093354800,1997-03-03,Über die Anfänge der Pharmaziegeschichtsschreibung : von Johannes Ruellius (1529) bis David Peter Hermann Schmidt (1835),3804714471; 9783804714472,D16a
1094707582,2004-03-22,"Die Arznei kommt vom Herrn, und der Apotheker bereitet sie : Biblische Rechtfertigung der Apothekerkunst im Protestantismus : Apotheken-Auslucht in Lemgo und Pharmako-Theologie",3804716857; 9783804716858,D16a
1094686437,2002-10-24,"Steckt eine Allergie dahinter ? : die Industrialisierung von Arzneimittel-Entwicklung, -Herstellung und -Vermarktung am Beispiel der Antiallergika",3804719244; 9783804719248,D16a
1094076069,1998-02-17,Krankheitsbilder im Liber de Plantis der Hildegard von Bingen (1098-1179) und im Speyerer Kräuterbuch (1456) : ein Beitrag zur medizinisch-pharmazeutischen Terminologie im Mittelalter,3876460832; 9783876460833; 3876460840; 9783876460840,D16a
1096112372,2007-03-28,"Medizin der Erde : Legenden, Mythen, Heilanwendung und Betrachtung unserer Heilpflanzen",3880342261; 9783880342262,D16a
1096156298,2010-05-19,"Roter Graben 10 : ausgewählte Kapitel aus der Pharmaziegeschichte, 1790-1870",3921801141; 9783921801147,D16a
1094006090,1999-07-26,"Mercurius et Galenus : Wirtschafliche Aspekte und Taxwesen in der Vergangenheit der Pharmazie = Economie et taxes de médicaments dans la pharmacie du passé : Actes de la réunion de la Société suisse d'histoire de la pharmacie, Genève, 8 et 9 novembre 1997",3952075841; 9783952075845,D16a
1094706289,2004-04-06,"Pharmazeutischer Briefwechsel : Akten der Jahrestagung der Schweizerischen Gesellschaft für Geschichte der Pharmazie, Einsiedeln, 4/5. September 1999",3952275808; 9783952275801,D16a
1094723367,2005-05-19,"Botanique et pharmacie = Botanik und Pharmazie : Actes de la réunion de la Société suisse d'histoire de la pharmacie, Lausanne, 28 et 29 septembre 2002",3952275824; 9783952275825,D16a
1094686403,2002-11-25,Der wahre Charakter des Apothekers : zur Geschichte der Heilberufe,3980706508; 9783980706506,D16a
1094707285,2004-04-07,Practica de Johannes de Parma : un tratado farmacológico en sus versiones hebreas y catalana,8433829343; 9788433829344,D16a
1094722504,2006-02-23,Historia general de las drogas : incluyendo el apéndice Fenomenología de las drogas,8467019212; 9788467019216,D16a
1096111405,2006-10-11,Las drogas en la prehistoria : evidencias arqueológicas del consumo de sustancias psicoactivas en Europa,8472903230; 9788472903234,D16a
1094707576,2004-03-17,"La búsqueda del olvido : historia global de las drogas, 1500 - 2000",8475065996; 9788475065991; 9681670426; 9789681670429,D16a
1094707245,2004-04-21,Entre la imitación y el plagio : fuentes e influencias en el Dioscórides de Andrés Laguna,8489711518; 9788489711518,D16a
1094685045,2003-02-24,Umori e farmaci : terapia medica tardo-medievale : with an extended summary in english,888166173X; 9788881661732,D16a
1094685364,2003-01-09,"Biographies of remedies : drugs, medicines and contraceptives in Dutch and Anglo-American healing cultures",9042015772; 9789042015777; 904201587X; 9789042015876,D16a
1096115895,2008-04-15,Streptomyces in nature and medicine : the antibiotic makers,9780195150667; 019515066X,D16a
1096114552,2008-01-10,The first miracle drugs : how the sulfa drugs transformed medicine,9780195187755; 019518775X,D16a
1096899770,2015-12-16,This man's pill : reflections on the 50th birthday of the pill,9780198508724; 0198508727,D16a
1096113367,2007-10-02,Penicillin : triumph and tragedy,9780199254064; 0199254060,D16a
1096115732,2008-05-26,Antimicrobial drugs : chronicle of a twentieth century medical triumph,9780199534845; 0199534845,D16a
1096896758,2014-05-27,Bitter roots : the search for healing plants in Africa,9780226085524; 022608552X; 9780226086026; 022608602X,D16a
1096898716,2015-04-14,Medical monopoly : intellectual property rights and the origins of the modern pharmaceutical industry,9780226108186; 022610818X,D16a
1097426675,2016-05-25,Therapeutic revolutions : pharmaceuticals and social change in the twentieth century,9780226390734; 022639073X; 9780226390871; 022639087X; 9780226390901; 022639090X,D16a
1096896250,2013-12-19,Ways of regulating drugs in the 19th and 20th centuries,9780230301962; 0230301967,D16a
1096896494,2014-02-26,Race in a bottle : the story of BiDil and racialized medicine in a post-genomic age,9780231162982; 0231162987; 9780231531276; 0231531273,D16a
RERO-15650266,2014-05-08,"The Ambonese herbal : being a description of the most noteworthy trees, shrubs, herbs, land- and water-plants which are found in Amboina and the surrounding islands according to their shape, various names, cultivation, and use : together with several insects and animals",9780300153705; 0300153708; 9780300153712; 0300153716; 9780300153729; 0300153724; 9780300153736; 0300153732; 9780300153743; 0300153740; 9780300153750; 0300153759; 9780300153767; 0300153767,D16a
1096896019,2013-12-13,Opium : reality's dark dream,9780300175325; 0300175329,D16a
1096896722,2014-04-09,Ethics and the pharmaceutical industry,9780521854962; 0521854962; 9780521708883; 0521708885,D16a
1096624284,2013-01-24,The Alphabet of Galen : pharmacy from Antiquity to the middle ages : a critical edition of the Latin text with English translation and commentary,9780802095503; 080209550X,D16a
1096895749,2013-06-03,Drugs for life : how pharmaceutical companies define our health,9780822348603; 0822348608; 9780822348719; 0822348713,D16a
1097425410,2016-06-02,"The drug book : from arsenic to Xanax, 250 milestones in the history of drugs",9781402782640; 1402782640,D16a
1096899993,2015-11-30,The antidote : inside the world of new pharma,9781451655667; 1451655665; 9781451655674; 1451655673; 9781451655698; 145165569X,D16a
1096896246,2013-11-07,The quest for cortisone,9781611860337; 1611860334,D16a
1097425078,2016-04-18,Pills & potions at the Cotter medical history trust,9781877578571; 1877578576,D16a
1096620798,2011-11-17,Petite histoire des médicaments : de l'Antiquité à nos jours,9782100554218; 2100554212,D16a
1096898074,2015-01-23,Anthropologie du médicament au sud : la pharmaceuticalisation à ses marges,9782343052533; 2343052530,D16a
1096623737,2012-09-13,"Traité des eaux artificielles, ou, Vertus des eaux et des herbes : le texte, ses sources et ses éditions : édition critique : une enquête lexicologique et bibliographique de 1483 à 1625",9782600015202; 2600015205,D16a
1096898971,2015-06-01,"Dans l'atelier de l'apothicaire : histoire et archéologie des pots de pharmacie, XIIIe-XVIe siècle",9782708409491; 2708409492,D16a
1096158375,2010-12-09,"Pharmacie et univers thérapeutique en Basse-Normandie et dans la vallée du Saint-Laurent au XVIIIe siècle : praticiens, organisations, pratiques : une étude comparative",9782729568719; 2729568719,D16a
1096158374,2011-03-03,"Pharmacie et univers thérapeutique en Basse-Normandie et dans la vallée du Saint-Laurent au XVIIIe siècle : praticiens, organisations, pratiques : une étude comparative",9782729568719; 2729568719,D16a
1096156382,2010-05-05,"Aux origines de la chimie organique : méthodes et pratiques des pharmaciens et des chimistes, 1785-1835",9782753510180; 2753510180,D16a
1096160689,2011-08-25,Fabuleux hasards : histoire de la découverte de médicaments,9782759803781; 2759803783,D16a
1096898398,2015-04-09,Fabuleux hasards : histoire de la découverte de médicaments,9782759803781; 2759803783,D16a
1096160638,2011-08-18,"Apothicaires et charlatans : volume contenant un exposé des diverses maladies qui surviennent au genre humain, les moyens les plus sûrs pour s'en préserver, les remèdes infaillibles pour les guérir, le tout issu des pratiques saugrenues des charlatans et des ouvrages admirables des médecins du temps",9782812302954; 281230295X,D16a
1096622577,2012-07-04,Histoires et légendes du médicament,9782864110378; 2864110377,D16a
1097425281,2016-02-03,La pharmacopée végétale d'Occident dans l'oeuvre de Pline l'Ancien,9782870312933; 2870312938,D16a
1096622620,2012-04-25,"Médicaments, de la conception à la prescription",9782895781660; 2895781664,D16a
1096898237,2015-02-17,Cannabis : 40 ans de malentendus,9782914253130; 2914253133; 9782914253147; 2914253141,D16a
1096898236,2015-03-26,Cannabis : 40 ans de malentendus,9782914253130; 2914253133; 9782914253147; 2914253141,D16a
1096160648,2011-08-25,Des médicaments pour les pauvres : ouvrages charitables et santé publique aux XVIIe et XVIIIe siècles,9782914399296; 2914399294,D16a
1096160649,2011-08-25,Histoire des médicaments : des origines à nos jours,9782915741421; 2915741425,D16a
1096111103,2007-02-14,"Husten, Schmerz und Kommunismus : das Basler Pharma-Unternehmen F. Hoffmann-La Roche in Osteuropa 1896-1957",9783034007917; 3034007914,D16a
1096160375,2011-01-12,Pharmaforschung im 20. Jahrhundert : Arbeit an der Grenze zwischen Hochschule und Industrie,9783034010702; 3034010702,D16a
1096131903,2009-01-06,Wissen im Netz : Botanik und Pflanzentransfer in europäischen Korrespondenznetzen des 18. Jahrhunderts,9783050041445; 3050041447,D16a
1096620670,2011-12-21,"Missionspharmazie : Konzepte, Praxis, Organisation und wissenschaftliche Ausstrahlung",9783515099103; 3515099107,D16a
1096156380,2010-05-06,Pharmazie in Geschichte und Gegenwart : Festgabe für Wolf-Dieter Müller-Jahncke zum 65. Geburtstag,9783804725621; 3804725627,D16a
1096896862,2014-04-24,Das Apothekenwesen in der Bundesrepublik Deutschland zwischen 1945 und 1961 am Beispiel der Länder Niedersachsen und Bremen,9783804731530; 3804731538,D16a
1096895867,2014-04-24,Pflanzen zur Wundbehandlung der mittelalterlichen arabischen Heilkunde in der europäischen Tradition,9783804732223; 3804732224,D16a
1096623032,2012-10-10,Die Pflanzen der Klostermedizin in Darstellung und Anwendung : mit Pflanzenbildern des benediktiners Vitus Auslasser (15. Jh.) aus dem Clm 5905 der bayerischen Stastsbibliothek München,9783868880076; 3868880070,D16a
1096158330,2010-12-16,Johannes Hartlieb Kräuterbuch,9783895007606; 3895007609,D16a
1096622515,2011-04-13,History of pharmacy : pharmacopoeias and formularies,9788126142552; 8126142553,D16a
1096897874,2014-10-23,Storia della farmacia : dalle origini al XXI secolo,9788821437649; 8821437647,D16a
1097425916,2016-04-27,Arte e storia della farmacia,9788873321408; 8873321402,D16a
1096620783,2011-10-27,Alphita,9788884502629; 8884502624,D16a
1096135679,2009-09-03,"Le monde végétal : médecine, botanique, symbolique",9788884503305; 8884503302,D16a
1096623215,2012-09-13,Texts Con and Pro : the early modern medical controversy over tobacco,9789519040387; 9519040382,D16a
1094687251,2002-02-19,From ergot to Ernutin : an historical sketch : lecture memoranda American Medical Association Chicago 1908,none,D16a
1094685322,2002-12-16,The mystery and art of the apothecary,none,D16a
1094707220,2004-04-29,Phantastica : drogues psychédéliques,none,D16a
1094723299,2005-04-27,The road to penicillin : a history of chemotherapy,none,D16a
1094723291,2005-04-27,"Braunschweiger Apothekenregister, 1506-1673",none,D16a
1094723401,2005-05-10,Kräuterbücher in Bild und Geschichte,none,D16a
1096115754,1997-03-03,Theriac and Mithridatium : a study in therapeutics,none,D16a
1096111461,2006-09-27,Pharmacy in history,none,D16a
1093104713,1997-03-03,En marge du Codex : notes d'histoire thérapeutique,none,D16a
1093017605,1997-03-03,"Heilpflanzen : alte Arzneipflanzen in neuen fotos : eien Auswahl, Begleitheft zur Informationsausstellung im Palmengarten, 30. Juni bis 6. August 1989",none,D16a
1096156273,2010-05-19,Pharmazie zwischen politisch-sozialer und wissenschaftlicher Revolution : das Apotheker-Motiv in der deutschen und französischen Literatur vom 17. bis 19. Jahrhundert,none,D16a
1096157732,2010-09-29,Medicamentos : un viaje a lo largo de la evolución histórica del descubrimiento de fármacos,none,D16a
1096157733,2009-08-24,Medicamentos : un viaje a lo largo de la evolución histórica del descubrimiento de fármacos,none,D16a
1096115856,1997-03-03,Histoire de la pharmacie,none,D16a
1096623197,2009-06-25,Le médicament,none,D16a
1093285904,1997-04-26,Das Analzäpfchen in der Geschichte der Therapie,none,D16a
1094073264,1997-08-05,Die Opiumfrage : eine Studie zur weltwirtschaftlichen und weltpolitischen Lage der Gegenwart,none,D16a
1094073308,1997-08-11,Experimentelle Arzneimittelforschung in der älteren Wiener Schule und der Streit um den Schierling als Medikament in der Zeit von 1760 bis 1771,none,D16a
1094081591,1998-04-14,Simples et Drogues,none,D16a
1093045596,1997-03-03,Die antipyretische Welle in der zweiten Hälfte des 19. Jahrhunderts,none,D16a
1094647815,2000-02-18,Ondergang in bedwelming : drugs en giften in het West-Romeinse Rijk,none,D16a
1093049283,1997-03-03,Handwörterbuch der gesammten Arzneimittel von der ältesten bis auf die neueste Zeit : für Ärzte und studirte Wundärzte,none,D16a
1097425186,2001-01-23,Hachich,none,D16a
1099015588,2001-01-25,Vases à médicaments,none,D16a
1096157617,2001-03-22,Des médicaments et de leur préparation,none,D16a
1093052851,1997-03-03,Contribution à l'étude d'une thérapeutique : l'art des pansements et son histoire,none,D16a
1093054786,1997-03-03,Geschichte der Apotheker : bei den wichtigsten Völkern der Erde seit den ältesten Zeiten bis auf unsere Tage,none,D16a
1093054789,1997-03-03,Geschichte der Pharmazie,none,D16a
1094082554,1998-08-31,Das Elixir : die köstlichste der Arzneien,none,D16a
1096158488,1999-07-01,Histoire illustrée de la pharmacie,none,D16a
1094672317,2001-12-12,"Histoire de la pharmacie : origines, Moyen Age, temps modernes",none,D16a
1093056810,1997-03-03,Studien und Texte zur frühmittelalterlichen Rezeptliteratur,none,D16a
1096111432,2006-10-17,A history of drugs,none,D16a
1096115648,2008-06-05,L'orto della sanità,none,D16a
1096134840,2009-09-24,Médecine et malheur moral,none,D16a
1093080562,1997-03-03,Aus der Geschichte des Medikaments,none,D16a
1097426155,2016-07-12,The impact of the antibiotics on medicine and society,none,D16a
1094081546,1998-04-23,Histoire de la pharmacie à travers les âges,none,D16a
1094081547,1998-04-23,Histoire de la pharmacie à travers les âges,none,D16a
