ID,Date,Title,ISBN,Classification
1096897736,2014-11-14,Makroskopisch-anatomischer Kurs : Präparieranleitung mit topographisch-klinischen Hinweisen,3437002120; 9783437002120,10
1096115666,2008-06-04,Vom Bau des menschlichen Körpers : Bänder-und Muskellehre,3437212672; 9783437212673,10
1094672324,2001-12-04,Reizbare Maschinen : eine Geschichte des Körpers : 1765-1914,3518291246; 9783518291245,10
RERO-16697663,2015-06-04,Nervensystem.,3540070370; 9783540070375; 0387070370; 9780387070377,10
RERO-16697418,2015-06-04,Die lebendige Masse.,3540074562; 9783540074564; 0387074562; 9780387074566,10
RERO-16707071,2015-06-09,Harn- und Geschlechtsapparat.,3540085688; 9783540085683; 0387085688; 9780387085685,10
RERO-16697482,2015-06-04,Die Gewebe.,3540088075; 9783540088073; 0387088075; 9780387088075,10
RERO-16707139,2015-06-09,Harn- und Geschlechtsapparat.,3540091912; 9783540091912; 0387091912; 9780387091914,10
RERO-16697670,2015-06-04,Nervensystem.,354009430X; 9783540094302; 038709430X; 9780387094304,10
RERO-16707169,2015-06-09,"Blutgefäss- und Lymphgefässapparat, Atmungsapparat und innersekretorische Drüsen.",3540103139; 9783540103134; 0387103139; 9780387103136,10
RERO-17222415,2015-11-30,"Blutgefäss- und Lymphgefässapparat, Atmungsapparat und innersekretorische Drüsen.",3540109781; 9783540109785; 0387109781; 9780387109787,10
RERO-17222441,2015-11-30,Skeletal muscle,3540156089; 9783540156086; 0387156089; 9780387156088,10
RERO-16712618,2015-06-11,Cardiac muscle,3540163794; 9783540163794; 0387163794; 9780387163796,10
RERO-16711491,2015-06-10,The Periodontium,3540166041; 9783540166047; 0387166041; 9780387166049,10
RERO-16714026,2015-06-11,Teeth,3540193316; 9783540193319; 0387193316; 9780387193311,10
1096896822,2014-10-30,Human anatomy : photographic atlas of systematic and regional anatomy,3794515021; 9783794515028,10
VD2216289,2007-04-25,Atlas of human anatomy and surgery = Atlas d'anatomie humaine et de chirurgie = Atlas der menschlichen Anatomie und Chirurgie : traité complet de l'anatomie de l'homme,3822831298; 9783822831298,10
RERO-15652242,2014-05-08,Atlas of human anatomy and surgery = Atlas d'anatomie humaine et de chirurgie = Atlas der menschlichen Anatomie und Chirurgie : traité complet de l'anatomie de l'homme,3822831298; 9783822831298,10
1094723864,2005-08-22,"[Tabulae anatomicae : accedit earundem explicatio cum brevi, de arte obstetrica, institutione, ad illustrandum quem de eadem illa in publicum auctor edidit tractatum, variarumque observationum collectionem] = [Sammlung anatomischer Tafeln nebst einer Erklärung derselben und einem kurzen Begriff der Webammenkunst ...]",3826219309; 9783826219306,10
1099026918,2002-04-17,Anatomia deutsch : ein kurtzer Auszug der Beschreibung aller Glider menschlichs Leybs aus den buchern des Hochgelerten,3826222016; 9783826222016,10
1094082606,1998-10-07,Körperwelten : Einblicke in den menschlichen Körper,3933551005; 9783933551009,10
1094723925,2005-09-09,"La enseñanza de la anatomía en las universidades andaluzas (1800-1850) : edición facsímil del Resumen de anatomía (Sevilla, 1828) de Joaquín Sánchez-Reciente",844720622X; 9788447206223,10
1096131463,2008-06-26,Libro de la anothomia del hombre,8483711249; 9788483711248,10
1096897724,2014-11-14,An introduction to human anatomy,9780192611963; 0192611968,10
1096897537,2014-10-30,Clinical anatomy for medical students,9780316802383; 0316802387,10
1096898793,2015-06-04,Recent advances in anatomy,9780333929360; 0333929365,10
1096897723,2014-11-14,Human anatomy : text and colour atlas,9780397447664; 0397447663,10
1096896835,2014-10-31,The anatomy of aging in man and animals,9780433006602; 0433006609,10
1096897759,2014-11-07,Anatomy and physiology for nurses,9780433121015; 0433121017,10
1096896827,2014-10-30,Normal surface anatomy,9780433183457; 0433183454,10
1096896817,2014-10-28,Concise anatomy,9780443011214; 0443011214,10
1096897647,2014-11-07,Essential medicine,9780443045950; 044304595X,10
1096897539,2014-10-30,"Learning guide : Principles of Anatomy and physiology, ninth edition, Gerald J. Tortora, Sandra Reynolds Grabowski",9780471374671; 0471374679,10
1096897760,2014-11-07,Lecture notes on anatomy,9780632036967; 0632036966,10
1096896860,2014-11-07,Gross anatomy,9780683015645; 0683015648,10
1096898798,2015-06-04,Multiple choice questions in anatomy,9780702009204; 0702009202,10
1096896824,2014-10-30,Aids to anatomy,9780702009600; 0702009601,10
1096897733,2014-11-14,Core anatomy for students,9780702020407; 0702020400; 9780702020414; 0702020419; 9780702020421; 0702020427,10
1096897732,2014-11-14,Core anatomy for students,9780702020407; 0702020400; 9780702020414; 0702020419; 9780702020421; 0702020427,10
1096897731,2014-11-14,Core anatomy for students,9780702020407; 0702020400; 9780702020414; 0702020419; 9780702020421; 0702020427,10
1096899356,2015-09-17,A colour atlas of human anatomy,9780723415336; 0723415331,10
1096896829,2014-10-30,An anatomical wordbook,9780750610230; 0750610239,10
1096897758,2014-11-07,Regional anatomy : multiple choice questions for self-assessment and self-improvement,9780853241348; 0853241341,10
1096113677,2007-07-18,Corps et techniques,9782020917643; 2020917645,10
1096134979,2009-08-27,Le corps aujourd'hui,9782070356782; 2070356787,10
1096115584,2008-03-26,Le corps relégué,9782130564270; 2130564275,10
VD2369782,2008-04-14,Le corps relégué,9782130564270; 2130564275,10
1096131428,2008-07-08,Résumé de ses livres sur la fabrique du corps humain = Andreae Vesalii bruxellensis suorum de humani corporis fabrica librorum epitome,9782251345109; 2251345108,10
1096159649,2011-06-15,Corps et sciences sociales Corps de cinéma [dossier dir. par Laurent Jullier & Bernard Andrieu],9782271071644; 227107164X,10
1096897182,2014-08-18,Corps en formes,9782271077585; 2271077583,10
1096111198,2007-01-15,De l'homme,9782296010338; 2296010334,10
1096135816,2009-11-17,Dénaturaliser le corps : de l'opacité charnelle à l'énigme de la pulsion,9782296099074; 2296099076,10
1097426786,2017-06-21,Le corps des autres,9782370210340; 2370210346,10
1096159836,2011-04-21,Les avatars du corps : une hybridation somatechnique,9782895782698; 2895782695,10
1096115583,2008-03-26,Le corps mangeant,9782916275321; 2916275320,10
1096157956,2010-08-19,Corps au travail,9782916275512; 2916275517,10
RERO-15508520,2014-03-27,The fabric of the human body : an annotated translation of the 1543 and 1555 editions,9783318022469; 3318022462,10
RERO-15508525,2014-03-27,The fabric of the human body : an annotated translation of the 1543 and 1555 editions,9783318022469; 3318022462,10
1096898454,2015-03-12,Normativität des Körpers,9783495484609; 3495484604,10
1096898090,2015-02-11,What can a body do? : Praktiken und Figurationen des Körpers in den Kulturwissenschaften,9783593396415; 3593396416,10
1096113352,2007-10-08,El cuerpo humano y su ermergencia : ciencia y tradiciones,9788433845238; 8433845233,10
1097426191,2016-10-20,Human structure and shape,none,10
1096896858,2014-11-07,A new approach to dissection of the human body : a thirty week schedule incorporating the objective method of learning,none,10
1094685497,2003-01-30,Von der Fürtrefflichkeit und Nutz der Anatomy [...],none,10
VD1986718,2005-05-10,Von der Fürtrefflichkeit und Nutz der Anatomy [...],none,10
1094723416,2005-05-04,A comparative view of the state and faculties of man with those of the animal world : volumes I and II,none,10
1094722491,2006-02-22,Anatomie : oder Zerlegung des menschlichen Leibes,none,10
1094722520,2006-02-27,Topographische Anatomie dringlicher Operationen,none,10
1094722539,2006-02-28,Il cuore = The heart,none,10
1093105522,1997-03-03,Nouvel abrégé d'anatomie descriptive,none,10
1096112360,2007-03-28,Corps sportifs,none,10
1096112060,2007-05-08,L'image de notre corps,none,10
1096113471,2007-09-13,"Vademecum anatomicum : kritisch-etymologisches Wörterbuch der systematischen Anatomie, mit besonderer Berücksichtigung der Synonymen ...",none,10
1096131963,2008-12-03,Lehrbuch der Muskel- und Gelenkmechanik,none,10
1096132097,2008-12-03,Lehrbuch der Muskel- und Gelenkmechanik,none,10
1096132098,2008-12-03,Lehrbuch der Muskel- und Gelenkmechanik,none,10
1096133351,2009-02-09,Istituzioni di anatomia dell'uomo,none,10
1096133350,2009-02-09,Istituzioni di anatomia dell'uomo,none,10
1096133349,2009-02-09,Istituzioni di anatomia dell'uomo,none,10
1096133348,2009-02-09,Istituzioni di anatomia dell'uomo,none,10
1096133347,2009-02-09,Istituzioni di anatomia dell'uomo,none,10
1096134882,2009-09-17,La main enjeu : réflexions d'un chirurgien,none,10
1096156754,2010-02-18,Manuel de dissection,none,10
1096156753,2010-02-18,Manuel de dissection,none,10
1096156601,2010-04-01,"Les fractures récentes, fermées de l'extrémité inférieure du fémur chez l'adulte : étude thérapeutique",none,10
1092681376,1997-03-03,Abrégé d'anatomie,none,10
1092681377,1997-03-03,Abrégé d'anatomie,none,10
1092681378,1997-03-03,Abrégé d'anatomie,none,10
1096158515,2010-12-16,"La Physica humani corporis di Guglielmo di Saint-Thierry, XII secolo",none,10
1093127312,1997-03-03,Atlas und Grundriss der topographischen und angewandten Anatomie,none,10
1092746938,1997-03-03,Mécanisme des articulations et des muscles de l'homme,none,10
1096624126,2013-02-27,Druesenstudien,none,10
1093142057,1997-03-03,Précis d'anatomie descriptive : aide-mémoire à l'usage des candidats au premier examen de doctorat,none,10
1096899140,2015-08-19,Anatomie médico-chirurgicale du ganglion sphéno-palatin,none,10
1096899176,2015-08-26,Lichaamsgrootte en hersenschors,none,10
1093146686,1997-03-03,Guide pratique des repères anatomiques,none,10
1096899325,2015-09-15,Atlas d'anatomie pour l'électrodiagnostic et la physiothérapie,none,10
1093147524,1997-03-03,L'anatomie en poche,none,10
1093147579,1997-03-03,Les tempéraments : essai de synthèse,none,10
1096900000,2016-01-26,Recherches anthropométriques sur la croissance des diverses parties du corps,none,10
1092380016,1997-03-03,Vorlesungen über den Bau der nervösen Zentralorgane des Menschen und der Tiere : für Ärzte und Studierende,none,10
1093180052,1997-03-03,Essai sur l'anatomie et la médecine opératoire du tronc coeliaque et de ses branches : de l'artère hépatique en particulier,none,10
1093258367,1997-04-26,Introduction to anatomy : 1532,none,10
1093322229,1997-03-03,Anathomia,none,10
1094073427,1997-09-01,Manuel d'anatomie humaine Georges Gérard,none,10
1094083301,1999-04-19,Des monstres et prodiges,none,10
1094667351,2000-10-30,"Concepto, método y programa de anatomia descriptiva y general",none,10
1093330448,1997-03-03,Tabulae anatomicae clarissimi viri Bartholomaei Eustachii quas e tenebris tandem vindicatas et Clementis XI. pont. max. munificentiâ dono acceptas,none,10
1093361950,1997-03-03,Osteographia or the anatomy of the bones,none,10
1094081767,1998-05-25,"Andreas Vesalius' first public anatomy at Bologna, 1540 : an eyewitness report",none,10
1094082432,1998-08-03,Die Anatomie der Taubstummheit,none,10
RERO-15128711,2013-11-06,Die Anatomie der Taubstummheit,none,10
RERO-15128785,2013-11-06,Die Anatomie der Taubstummheit,none,10
RERO-15128814,2013-11-06,Die Anatomie der Taubstummheit,none,10
RERO-15147962,2013-11-13,Die Anatomie der Taubstummheit,none,10
RERO-15128844,2013-11-06,Die Anatomie der Taubstummheit,none,10
RERO-15128852,2013-11-06,Die Anatomie der Taubstummheit,none,10
RERO-15128858,2013-11-06,Die Anatomie der Taubstummheit,none,10
RERO-15128874,2013-11-06,Die Anatomie der Taubstummheit,none,10
1094006294,1999-08-31,Handatlas der Anatomie des Menschen,none,10
1094006295,1999-08-31,Handatlas der Anatomie des Menschen,none,10
1094006300,1999-09-01,Handatlas der Anatomie des Menschen,none,10
1094670594,2001-05-01,Omnium humani corporis partium descriptio seu ut vocant anatomia...,none,10
1094670593,2001-05-01,"Selectio tabularum N⁰ XII ex opere Andreae Vesalii, magistri anatomiae praeclari, cuius gloria nunquam pereabit, De humani corporis fabrica inscripto excerpta",none,10
1094672436,2001-08-30,The Ciba Collection of Medical Illustrations : a compilation of paintings on the normal and pathologic anatomy ...,none,10
1094684652,2003-04-29,Compendiosa totius anatomie delineatio : a facsimile of the first English edition of 1553 in the version of Nicholas Udall,none,10
1094709866,2003-07-24,Anatomia,none,10
1094707201,2004-05-05,Dat epitome ofte cort begriip der anatomien,none,10
1094724718,2005-04-06,The anatomical lectures of William Harvey = Prelectiones anatomie universalis de musculis,none,10
1094723575,2005-06-16,Atlas of men : a guide for somatotyping the adult male at all ages,none,10
1094722507,2006-02-23,Tabulae anatomicae clarissimi viri Bartholomaei Eustachii,none,10
1096113062,2007-06-21,"Albrecht Hallers Sektion einer Doppelmissbildung : Dokumente, Publikationen, Deutung",none,10
VD2309054,2007-09-12,Anatomies,none,10
VD2435902,2008-08-26,Treize coupes horizontales du thorax,none,10
1096133309,2009-02-25,Iatrikos odēgos,none,10
1096133276,2009-02-26,Iatrikos odēgos,none,10
1096133275,2009-02-26,Iatrikos odēgos,none,10
1096133274,2009-02-26,Iatrikos odēgos,none,10
1096133273,2009-02-26,Iatrikos odēgos,none,10
1096133272,2009-02-26,Iatrikos odēgos,none,10
1096133271,2009-02-26,Iatrikos odēgos,none,10
1096133270,2009-02-26,Iatrikos odēgos,none,10
1096133269,2009-02-26,Iatrikos odēgos,none,10
1096134788,2009-09-30,Traité de radiodiagnostic,none,10
1097425156,2016-03-02,Traité de radiodiagnostic,none,10
1097425155,2016-03-02,Traité de radiodiagnostic,none,10
1096160876,2011-08-03,Le thorax : anatomie médico-chirurgicale,none,10
1096620529,2011-10-04,Anatomie radiographique du squelette normal (atlas),none,10
1096623549,2012-12-13,Atlas of normal anatomy,none,10
RERO-15619842,2014-04-28,Atlas anatomii cheloveka : v trekh tomakh,none,10
RERO-15619855,2014-04-28,Atlas anatomii cheloveka : v trekh tomakh,none,10
RERO-15619859,2014-04-28,Atlas anatomii cheloveka : v trekh tomakh,none,10
1096896407,2014-04-15,Le corps humain,none,10
1093120741,1997-03-03,Lehrbuch der Anatomie des Menschen,none,10
1093120742,1997-03-03,Lehrbuch der Anatomie des Menschen,none,10
1096898434,2015-04-23,Atlas aide-mémoire d'anatomie,none,10
1096898611,2016-01-06,Lehrbuch der topographischen Anatomie für Studierende und Ärzte,none,10
1096899999,2016-01-26,"Anthropologie des parties molles : (muscles, intestins, vaisseaux, nerfs périphériques)",none,10
1093124148,1997-03-03,Anatomie humaine : descriptive et topographique,none,10
1093124149,1997-03-03,Anatomie humaine : descriptive et topographique,none,10
1093127453,1997-03-03,Traité d'anatomie topographique avec applications médico-chirurgicales,none,10
1093127454,1997-03-03,Traité d'anatomie topographique avec applications médico-chirurgicales,none,10
1097425188,1997-03-03,Lehrbuch der topographischen Anatomie für Studierende und Ärzte,none,10
1092327924,1997-03-03,Traité d'anatomie humaine,none,10
1092327925,1997-03-03,Traité d'anatomie humaine,none,10
1092327926,1997-03-03,Traité d'anatomie humaine,none,10
1092327927,1997-03-03,Traité d'anatomie humaine,none,10
1094083178,2012-11-09,Atlas d'anatomie descriptive,none,10
1096622936,1997-03-03,Atlas d'anatomie descriptive,none,10
1096622935,1997-03-03,Atlas d'anatomie descriptive,none,10
1096622934,1997-03-03,Atlas d'anatomie descriptive,none,10
1092237682,1997-03-03,Vergleichende Anatomie des Nervensystems,none,10
1092237683,1997-03-03,Vergleichende Anatomie des Nervensystems,none,10
1092237684,1997-03-03,Vergleichende Anatomie des Nervensystems,none,10
1093177282,1997-03-03,Le tronc coeliaque,none,10
1093187981,1997-03-03,Noyaux et faisceaux du cerveau humain : 50 héliogravures d'après des préparations macroscopiques de l'institut d'anatomie de Bâle = Nuclei and nerve tracts in the human brain = Kerne und Faserbahnen des menschlichen Gehirns = Nuclei e vie nervose dell'encefalo umano,none,10
1093047433,1997-03-03,De motu locali animalium : 1627,none,10
1093329900,1997-03-03,Icones anatomicae : quotquot sunt celebriores ex optimis neotericorum operibus summa diligentia depromtae et collectae tabulas selegerunt et nonnullas ex cadaveribus ad vivum delineatas,none,10
1093329901,1997-03-03,Icones anatomicae : quotquot sunt celebriores ex optimis neotericorum operibus summa diligentia depromtae et collectae tabulas selegerunt et nonnullas ex cadaveribus ad vivum delineatas,none,10
1093329902,1997-03-03,Icones anatomicae : quotquot sunt celebriores ex optimis neotericorum operibus summa diligentia depromtae et collectae tabulas selegerunt et nonnullas ex cadaveribus ad vivum delineatas,none,10
1096897616,2014-11-20,Die Schläfenbeinzellen,none,10
1096897677,2014-11-20,Illustrations of regional anatomy,none,10
1096898370,2015-05-07,Illustrations of regional anatomy,none,10
1096898369,2015-05-07,Illustrations of regional anatomy,none,10
1096898368,2015-05-07,Illustrations of regional anatomy,none,10
1096897608,2014-11-21,The anatomy of the domestic animals,none,10
1096897844,2014-12-11,Contribution à l'étude des veines de la face dorsale de la main : étude d'anatomie comparée,none,10
1096898251,2015-03-19,Dixon's manual of human osteology,none,10
1096898250,2015-03-19,Ossa cranii schematica,none,10
1096898249,2015-03-19,Clinical anatomy : a revision and applied anatomy for clinical students,none,10
1096898185,2015-03-19,Bone and bones : fundamentals of bone biology,none,10
1096898186,2015-03-19,Comparative anatomy,none,10
1096898187,2015-03-19,Short manual of regional anatomy : written for the medical student as an aid to a rapid revision of the whole subject,none,10
1096898188,2015-03-20,The principles of anatomy : an introduction to human biology,none,10
1096898189,2015-03-20,Cunningham's text-book of anatomy,none,10
1096898190,2015-03-20,Buchanan's manual of anatomy : including embryology,none,10
1096898191,2015-03-20,An introduction to functional anatomy,none,10
1096898192,2015-03-20,"The comparative anatomy, histology, and development of the pituitary body",none,10
1096898405,2015-04-29,Essentials of human anatomy,none,10
1096898404,2015-04-30,"The anatomy of the locomotor system : osteology, arthrology, myology",none,10
1096898392,2015-04-30,Basic anatomy,none,10
1096898367,2015-05-07,Illustrations of regional anatomy,none,10
1096898366,2015-05-07,Illustrations of regional anatomy,none,10
1096898365,2015-05-07,Illustrations of regional anatomy,none,10
1096898364,2015-05-07,Illustrations of regional anatomy,none,10
1096898363,2015-05-07,Illustrations of regional anatomy,none,10
1096898356,2015-05-07,A manual of human anatomy,none,10
1096898355,2015-05-07,A manual of human anatomy,none,10
1096898354,2015-05-07,A manual of human anatomy,none,10
1096898353,2015-05-07,A manual of human anatomy,none,10
1096898352,2015-05-07,A manual of human anatomy,none,10
1096898810,2015-06-05,Manual de diseccion y dibujo anatomico,none,10
1096898501,2015-05-20,Manual de diseccion y dibujo anatomico,none,10
1096898333,2015-05-21,Review of gross anatomy,none,10
1096898332,2015-05-21,Die anatomischen Namen : ihre Ableitung und Aussprache : mit einem Anhang : biographische Notizen,none,10
1096896819,2014-10-28,Textbook of human anatomy,none,10
1096898790,2015-06-04,Retaining ligaments of the digits of the hand : gross and microscopic anatomic study,none,10
1096898791,2015-06-04,Basic anatomy,none,10
1096898795,2015-06-04,Surgical anatomy of the bronchovascular segments,none,10
RERO-16696360,2015-06-04,"Human anatomy, general and descriptive : for the use of students",none,10
1096898799,2015-06-04,The history of the human body,none,10
1096898800,2015-06-04,Surface and radiological anatomy for students and general practitioners,none,10
1096898801,2015-06-04,Anatomie,none,10
1096898802,2015-06-04,Surgical anatomy,none,10
RERO-16697003,2015-06-04,Rough notes on human osteology,none,10
1096898299,2015-06-04,Practical anatomy : the student's dissecting manual,none,10
1096898298,2015-06-04,Gray's anatomy : descriptive and applied,none,10
RERO-16697419,2015-06-04,The structure of man : an index to his past history,none,10
