ID,Date,Title,ISBN,Classification
1093083369,1997-03-03,History of anesthesia : with emphasis on the nurse specialist,0824065255; 9780824065256,D46
1093028451,1997-03-03,"No laughing matter : historical aspects of anaesthesia : catalogue of an exhibition held at the Wellcome Institute for the History of Medicine, 8 June to 25 September 1987",0854840567; 9780854840564,D46
1096898125,1997-04-26,The history of anaesthesia,0905958691; 9780905958699; 0850702632; 0929858182; 9780929858180,D46
1094082088,1998-07-06,Essays on the history of anaesthesia : selected and revised contributions by members of the History of Anaesthesia Society Series 1 : 1986-1989,1853152935; 9781853152931,D46
1094076206,1998-01-19,Illustrierte Geschichte der Anästhesie,2080122339; 9782080122339,D46
1096111349,1997-03-03,L'histoire tragique et merveilleuse de l'anesthésie,2702502431; 9782702502433,D46
1094725252,2005-01-13,Vers une histoire de la réanimation,2911119282; 9782911119286,D46
1092700099,1997-03-03,Anaesthesia : essays on its history,3540132554; 9783540132554; 0387132554; 9780387132556,D46
1093006444,1997-03-03,"Anaesthesia : Entdeckung, Fortschritt, Durchbrüche",3907946030; 9783907946039,D46
1096114175,1997-03-03,"Anesthesia : discovery, progress, breakthroughs",3907946049; 9783907946046,D46
1094073605,1997-10-17,"150 Jahre Anästhesie : Narkose, Intensivmedizin, Schmerztherapie, Notfallmedizin",3926035617; 9783926035615,D46
1094670446,2001-06-20,Storia della anestesiologia,8821210073; 9788821210075,D46
1096131241,2008-08-21,Blessed days of anaesthesia : how anaesthetics changed the world,9780192805867; 019280586X; 9780192805898; 0192805894,D46
1097425955,2016-04-18,The wondrous story of anesthesia,9781461484400; 1461484405; 9781461484417; 1461484413,D46
1097425879,2016-04-20,Horace Wells (1815-1848) et Villiam [i.e. William] T.G. Morton (1819-1868) : la rencontre improbable de deux précurseurs de l'anesthésie,9782343011059; 2343011052,D46
1096624956,2013-04-18,Une histoire de l'anesthésie par Raymond Deleuze,9782358150033; 2358150037,D46
1096898278,2015-02-17,"Anesthésie, analgésie, réanimation, Samu : notre histoire, de 1945 aux années 2000",9782358151399; 2358151394; 9782358151603; 2358151602,D46
1096899801,2015-12-16,"Anesthésie, analgésie, réanimation, Samu : notre histoire, de 1945 aux années 2000",9782358151399; 2358151394; 9782358151603; 2358151602,D46
1094685335,2002-12-17,The conquest of pain : the story of anaesthesia,none,D46
1094685539,2003-02-11,História sinóptica da anestesia,none,D46
1094684843,2003-06-18,Ancient anodynes : primitive anaesthesia and allied conditions,none,D46
1096134830,1997-03-03,The development of inhalation anaesthesia : with special reference to the years 1846-1900,none,D46
1093129614,1997-03-03,Anesthesia : thief of pain,none,D46
1096133414,1997-03-03,The history of surgical anesthesia,none,D46
1093248184,1997-04-26,Das Abenteuer der Narkose : Erfahrungen und Erlebnisse aus 40 Jahren Narkoseforschung,none,D46
1096899743,1997-03-03,L'aube tragique de l'anesthésie,none,D46
1092587995,1997-03-03,The evolution of anaesthesia,none,D46
1092869253,1997-03-03,Anesthesia from colonial times : a history of anesthesia at the University of Pennsylvania,none,D46
1093023710,1997-03-03,Essays on the first hundred years of anaesthesia,none,D46
1093023711,1997-03-03,Essays on the first hundred years of anaesthesia,none,D46
1096899742,1997-03-03,Victory over pain : a history of anesthesia,none,D46
1093028502,1997-03-03,Man against pain : the epic of anaesthesia,none,D46
1093032799,1997-03-03,Die Geschichte der Lokalanästhesie unter besonderer Berücksichtigung der Entdeckung des Kokains,none,D46
1093032783,1997-03-03,Die Anfänge der Wiederbelebung in der Narkose,none,D46
1094082424,1998-08-04,Zur Einführung der Äthernarkose im deutschen Sprachgebiet im Jahre 1847,none,D46
1094005883,1999-06-28,"Der schöne Traum, dass der Schmerz von uns genommen, ist zur Wirklichkeit geworden : 1847 - erste Äthernarkosen in Erlangen : Ausstellung zur 150. Wiederkehr der ersten klinischen Aethernarkose in Erlangen am 24. Januar 1847, 25. Januar bis 21. März 1997, veranstaltet von der Klinik für Anästhesiologie der Friedrich-Alexander-Universität Erlangen-Nürnberg",none,D46
1093028480,1997-03-03,Anesthesia centennial number,none,D46
1096133415,1997-03-03,Etude des livres opératoires de l'Hôpital cantonal de Lausanne de 1891 à 1930 : contexte et évolution de l'anesthésiologie,none,D46
1094083360,1999-04-29,The genesis of surgical anesthesia,none,D46
1093171520,1997-03-03,Foundations of anesthesiology,none,D46
1093171521,1997-03-03,Foundations of anesthesiology,none,D46
1093023730,1997-03-03,The principles of thoracic anaesthesia : past and present,none,D46
