ID,Date,Title,ISBN,Classification
1094647626,2000-04-03,Naked to the bone : medical imaging in the twentieth century,0813523583; 9780813523583,D47
1094667463,2000-09-08,Classic radiologic signs : an atlas and history,1850706646; 9781850706649,D47
1096112373,1997-03-03,Histoire illustrée de la radiologie,2851280740; 9782851280749,D47
1096160348,2011-07-07,Thoraxorgane,3134569051; 9783134569056,D47
1094725002,1997-03-03,Radiologie in der medizinischen Diagnostik : Evolution der Röntgenstrahlenanwendung 1895-1995,3894121890; 9783894121891,D47
1096115688,2008-05-30,"Die Anfänge der Entwicklung der medizinischen Radiologie in Frankfurt am Main, 1896-1914",3898464121; 9783898464123,D47
1094725000,1997-03-03,Radiologia e imagen diagnostica : análisis de un proceso histórico,8486779006; 9788486779009,D47
1096899251,2015-08-24,Life atomic : a history of radioisotopes in science and medicine,9780226017808; 022601780X,D47
1096135651,2009-06-18,"The body within : art, medicine and visualization",9789004176218; 9004176217,D47
1096898283,2015-02-18,Radiology in a trench coat : military radiology on the Western front during the Great War,9789038219394; 9038219393,D47
1094685493,2003-01-30,The story of X-rays from Röntgen to isotopes,none,D47
1094707708,2004-01-28,The rays : a history of radiology in the United States and Canada,none,D47
1094725001,1997-03-03,Shadow and substance : the story of medical radiography,none,D47
1094724999,1997-03-03,"Shadows of knowledge : making a representing practice in medicine : x-ray pictures and pulmonary tuberculosis, 1895-1930",none,D47
1093366467,1997-03-03,"Contribution to the history of European neuroradiology = Contribution à l'histoire de la neuroradiologie européenne : European Society of Neuroradiology-ESNR-1969-1994 : 20th Congress of the European Society of Neuroradiology 4th Advanced course (ESNR), 22e congrès de la Société française de neuroradiologie, 12-18 June 1994, Nancy",none,D47
1093020325,1997-03-03,Compendio de historia de la radiologia,none,D47
1094685218,2003-04-23,"Les rayons de la vie : une histoire des applications médicales des rayons x et de la radioactivité en France, 1895-1930",none,D47
1096158629,2010-10-21,"Emergence et développement de la radiologie médicale dans le canton de Vaud, 1896 - 1922",none,D47
1096160355,2011-07-06,"Frontiers of pulmonary radiology : pathophysiologic, roentgenographic and radioisotopic considerations : proceedings of the symposium sponsored by Harvard Medical School, April 21-22, 1967",none,D47
1096160354,2011-07-06,Röntgenologie : les limites de l'image normale et les débuts de l'image pathologique,none,D47
1096622907,2012-11-14,The story of radiology,none,D47
