232,IHM-0232.jpg,Teinture d’Arnica,Pharmacie,Pharmacie - Pharmacologie,160,Flacon de teinture d’arnica.,,,bon.,"Pharmacie Centrale, A. Grandvaux, Lons-le-Saunier",,
233,IHM-0233.jpg,Boîte pharmacie,Pharmacie,Pharmacie - Pharmacologie,160,Boîte en carton. Inscription manuscrite “M. ? 4 à 6 par jour avec du lait”.,,,bon.,Société coopérative des pharmacies populaires de Genève,,
234,IHM-0234.jpg,Anis à la réglisse,Pharmacie,Pharmacie - Pharmacologie,160,Boîte d’anis à la réglisse de l’abbaye de Flavigny.,,,bon.,Troubat-Flavigny,,
620,0620.jpg,Trousse de pharmacie homéopathique,Pharmacie,Pharmacie - Pharmacologie,160,"Trousse de pharmacie. Inscription “Dr. W. Schwabe Leipzig Centralhalle.”. 36 tubes. Date de 1867 inscrite sur la trousse, mais probablement fabrication postérieure",,1867,moyen. boucle abîmée. 1 lanière manquante.,Industrie Ausstellung zu Chemnitz,,
151,0151.jpg,Trousse de pharmacie,Pharmacie,Pharmacie - Pharmacologie,160,Boîte en métal avec 12 flacons. Notice pour emplâtre animal “K.B. Privilegirter Kleb-Taffet.”,,,bon.,,,
235,IHM-0235.jpg,Huile d’immersion,Pharmacie,Pharmacie - Pharmacologie,160,Flacon d’huile d’immersion Leitz Wetzlar.,,,bon.,Leitz Wetzlar,,
602,IHM-0602.jpg,Chloraethyl Dr. Henning,Pharmacie,Pharmacie - Pharmacologie,160,"Chlorure d’éthyle pour anesthésie locale. Il me semble que sur le verso de l’étiquette (visible en transparence) on a la date de péremption (181172) il s’agirait donc d’un médicament produit autour de 1970. Le tout comprend: une bombonne (vide), une notice, et l’emballage.",,20e s.,,,,
603,IHM-0603.jpg,Seringue pour injection d’Irgapyrin,Pharmacie,Pharmacie - Pharmacologie,160,Seringue 5 ml dans son étui (cylindre métallique) avec gravure “irgapyrin”,,20e s.,,,,
666,IHM-0666.jpg,EPANAL UN,Pharmacie,,160,Echantillon médical gratuit d’Epanal Un. Tube métallique dans sa boîte en carton avec ordonnance. Contient 10 pastilles brunes.,Objet du mois février 2017,1957-1967,bon,"Laboratoires du Dr E. Bouchara, 8, Rue Pastourelle - Paris","carton, métal, papier, composé chimique (pastille)",
689,0689.jpg,Boîte de médicaments tubunic,Pharmacologie,,160,Boîte de métal conteannt 12 ampoules-seringues de divers médicaments,,XXème s.,,Roche,,
655,0655.jpg,Mortier,Pharmacologie,,160,"Mortier de porcelaine blanche utilisé en pharmacie pour piler les substances solides, (pas de pilon).(RF: est-on sûr de cette decription? le bec verseur indique plutôt un creuset, non? Sur les sites de pharma, on parle de capsule.)",,XXème s.,,,,"Dr Eric Rochat, St-Légier"
604,0604.jpg,Boîte à dorer les pilules,Pharmacologie,,160,Boîte en bois d’aulnes avec couvercle servant à dorer les pilules.Documentation à compléter.,,Fin XIXème s.,,,,Achat
1,IHM-0001.jpg,Trocart du Docteur Cardis,"Pneumologie, phtisiologie",Pneumologie,160,"Boîte en métal avec inscription: “ TROCART DU DOCTEUR CARDIS. DEPOSE N° 29734 DUFFAUD _ CONSTRUCTEUR PARIS”Contient: mode d’emploi, 3 trocarts, une longue tige (aiguille à pneumothorax pour apprécier l’épaisseur des téguments?), 2 ailettes, 3 autres pièces (canules?), tube de verre contenant des pastilles en résine/plastique.",,1930,bon,"Duffaud, Paris","métal, verre, résine",
2,IHM-0002.jpg,Trocart (Docteur Cardis?),"Pneumologie, phtisiologie",Pneumologie,160,"Boite en métal avec logo Duffaud, Paris. Contient 3 trocarts, une aiguille (?), 2 ailettes, 3 petites pièces (?).",,1930 environ,"bon, mais rouille dans la boîte","Duffaud, Paris",métal,
244,IHM-0244.jpg,Pilulier / planche à pilules ?,,,160,Pilulier (?) en bois et en acier.,,,bon.,,,
245,IHM-0245.jpg,Planche à pilules,,,160,Pilulier (?) en bois.,,,bon.,,,
246,IHM-0246.jpg,Planche à pilules,,,160,Pilulier (?) en verre et en métal.,,,bon.,,,
