1094667314,2000-11-14,L'expressivité du corps : recherche sur les fondements de la théâtralité,2711300226; 9782711300228,10
1096897359,2014-11-17,"Les parois du tronc : myologie, angéiologie, névrologie : schémas de travaux pratiques à l'usage des étudiants en médecine",2711406733; 9782711406739,10
1096898757,2015-04-02,Usages culturels du corps,2738451837; 9782738451835,10
1094647606,2000-03-30,Usages culturels du corps,2738451837; 9782738451835,10
1096135628,2009-10-26,Approches de la culture matérielle : corps à corps avec l'objet,2738477674; 9782738477675,10
1094707187,2004-05-06,Le corps et ses mots : présentation de la Briefve [i.e. Brève] collection de l'administration anatomique d'Ambroise Paré avec translation,2747545016; 9782747545013,10
1096133441,2009-01-15,L'image et le corps : propos sur la représentation imagée du corps dans les mass-media,2747547728; 9782747547727,10
1096133440,2009-01-15,Le corps sens dessus dessous : regards des sciences sociales sur le corps,2747555739; 9782747555739,10
1099013282,2000-10-23,Manuel d'anatomie descriptive du corps humain,2840590239; 9782840590231; 2840590247; 9782840590248; 2840590255; 9782840590255; 2840590263; 9782840590262; 2840590271; 9782840590279; 284059028X; 9782840590286,10
1094685059,2003-02-24,Vivae imagines partium corporis humani = Représentations animées des parties du corps humain,2840590611; 9782840590613,10
1094722505,2006-02-23,Le corps à coeur : essai sur le corps humain,2850496278; 9782850496271,10
1096158066,2010-07-27,"Cheveux, toisons et autres poils",2856166156; 9782856166154,10
1096899542,2015-11-11,Anatomie artistique de l'homme,2858690146; 9782858690145,10
1096112371,2007-03-28,Marcel Mauss et les techniques du corps,2916332014; 9782916332017,10
1096897527,2014-10-30,Taschenatlas der Zytologie und mikroskopischen Anatomie : für Studium und Praxis,3133486047; 9783133486040,10
1096897531,2014-10-30,Taschenatlas der Zytologie und mikroskopischen Anatomie für Studium und Praxis,3133486063; 9783133486064,10
1096897536,2014-10-30,"Allgemeine Anatomie ; Spezielle Anatomie I : Extremitäten, Rumpfwand",3133568019; 9783133568012,10
1096897534,2014-10-30,"Allgemeine Anatomie ; Spezielle Anatomie I : Extremitäten, Rumpfwand, Kopf, Hals",3133568035; 9783133568036,10
1096897535,2014-10-30,"Spezielle Anatomie II : Eingeweide, Nervensystem, Systematik der Muskeln und Leitungsbahnen",3133569031; 9783133569033,10
1096897532,2014-10-30,Medizinische Embryologie : die normale menschliche Entwicklung und ihre Fehlbildungen,3134466074; 9783134466072,10
1096897533,2014-10-30,Pocket atlas of human anatomy : based on the International Nomenclature,3135112012; 9783135112015,10
1096897528,2014-10-30,Color atlas and textbook of human anatomy : in 3 volumes,3135333019; 9783135333014,10
1096897529,2014-10-30,Color atlas and textbook of human anatomy : in 3 volumes,3135334015; 9783135334011,10
1096897530,2014-10-30,Color atlas and textbook of human anatomy : in 3 volumes,3135335011; 9783135335018,10
1096897736,2014-11-14,Makroskopisch-anatomischer Kurs : Präparieranleitung mit topographisch-klinischen Hinweisen,3437002120; 9783437002120,10
1096115666,2008-06-04,Vom Bau des menschlichen Körpers : Bänder-und Muskellehre,3437212672; 9783437212673,10
1094672324,2001-12-04,Reizbare Maschinen : eine Geschichte des Körpers : 1765-1914,3518291246; 9783518291245,10
RERO-16697663,2015-06-04,Nervensystem.,3540070370; 9783540070375; 0387070370; 9780387070377,10
RERO-16697418,2015-06-04,Die lebendige Masse.,3540074562; 9783540074564; 0387074562; 9780387074566,10
RERO-16707071,2015-06-09,Harn- und Geschlechtsapparat.,3540085688; 9783540085683; 0387085688; 9780387085685,10
RERO-16697482,2015-06-04,Die Gewebe.,3540088075; 9783540088073; 0387088075; 9780387088075,10
RERO-16707139,2015-06-09,Harn- und Geschlechtsapparat.,3540091912; 9783540091912; 0387091912; 9780387091914,10
RERO-16697670,2015-06-04,Nervensystem.,354009430X; 9783540094302; 038709430X; 9780387094304,10
RERO-16707169,2015-06-09,"Blutgefäss- und Lymphgefässapparat, Atmungsapparat und innersekretorische Drüsen.",3540103139; 9783540103134; 0387103139; 9780387103136,10
RERO-17222415,2015-11-30,"Blutgefäss- und Lymphgefässapparat, Atmungsapparat und innersekretorische Drüsen.",3540109781; 9783540109785; 0387109781; 9780387109787,10
RERO-17222441,2015-11-30,Skeletal muscle,3540156089; 9783540156086; 0387156089; 9780387156088,10
RERO-16712618,2015-06-11,Cardiac muscle,3540163794; 9783540163794; 0387163794; 9780387163796,10
RERO-16711491,2015-06-10,The Periodontium,3540166041; 9783540166047; 0387166041; 9780387166049,10
RERO-16714026,2015-06-11,Teeth,3540193316; 9783540193319; 0387193316; 9780387193311,10
1096896822,2014-10-30,Human anatomy : photographic atlas of systematic and regional anatomy,3794515021; 9783794515028,10
VD2216289,2007-04-25,Atlas of human anatomy and surgery = Atlas d'anatomie humaine et de chirurgie = Atlas der menschlichen Anatomie und Chirurgie : traité complet de l'anatomie de l'homme,3822831298; 9783822831298,10
RERO-15652242,2014-05-08,Atlas of human anatomy and surgery = Atlas d'anatomie humaine et de chirurgie = Atlas der menschlichen Anatomie und Chirurgie : traité complet de l'anatomie de l'homme,3822831298; 9783822831298,10
1094723864,2005-08-22,"[Tabulae anatomicae : accedit earundem explicatio cum brevi, de arte obstetrica, institutione, ad illustrandum quem de eadem illa in publicum auctor edidit tractatum, variarumque observationum collectionem] = [Sammlung anatomischer Tafeln nebst einer Erklärung derselben und einem kurzen Begriff der Webammenkunst ...]",3826219309; 9783826219306,10
1099026918,2002-04-17,Anatomia deutsch : ein kurtzer Auszug der Beschreibung aller Glider menschlichs Leybs aus den buchern des Hochgelerten,3826222016; 9783826222016,10
1094082606,1998-10-07,Körperwelten : Einblicke in den menschlichen Körper,3933551005; 9783933551009,10
1094723925,2005-09-09,"La enseñanza de la anatomía en las universidades andaluzas (1800-1850) : edición facsímil del Resumen de anatomía (Sevilla, 1828) de Joaquín Sánchez-Reciente",844720622X; 9788447206223,10
1096131463,2008-06-26,Libro de la anothomia del hombre,8483711249; 9788483711248,10
1096897724,2014-11-14,An introduction to human anatomy,9780192611963; 0192611968,10
1096897537,2014-10-30,Clinical anatomy for medical students,9780316802383; 0316802387,10
1096898793,2015-06-04,Recent advances in anatomy,9780333929360; 0333929365,10
1096897723,2014-11-14,Human anatomy : text and colour atlas,9780397447664; 0397447663,10
1096896835,2014-10-31,The anatomy of aging in man and animals,9780433006602; 0433006609,10
1096897759,2014-11-07,Anatomy and physiology for nurses,9780433121015; 0433121017,10
1096896827,2014-10-30,Normal surface anatomy,9780433183457; 0433183454,10
1096896817,2014-10-28,Concise anatomy,9780443011214; 0443011214,10
1096897647,2014-11-07,Essential medicine,9780443045950; 044304595X,10
1096897539,2014-10-30,"Learning guide : Principles of Anatomy and physiology, ninth edition, Gerald J. Tortora, Sandra Reynolds Grabowski",9780471374671; 0471374679,10
1096897760,2014-11-07,Lecture notes on anatomy,9780632036967; 0632036966,10
1096896860,2014-11-07,Gross anatomy,9780683015645; 0683015648,10
1096898798,2015-06-04,Multiple choice questions in anatomy,9780702009204; 0702009202,10
1096896824,2014-10-30,Aids to anatomy,9780702009600; 0702009601,10
1096897733,2014-11-14,Core anatomy for students,9780702020407; 0702020400; 9780702020414; 0702020419; 9780702020421; 0702020427,10
1096897732,2014-11-14,Core anatomy for students,9780702020407; 0702020400; 9780702020414; 0702020419; 9780702020421; 0702020427,10
1096897731,2014-11-14,Core anatomy for students,9780702020407; 0702020400; 9780702020414; 0702020419; 9780702020421; 0702020427,10
1096899356,2015-09-17,A colour atlas of human anatomy,9780723415336; 0723415331,10
1096896829,2014-10-30,An anatomical wordbook,9780750610230; 0750610239,10
1096897758,2014-11-07,Regional anatomy : multiple choice questions for self-assessment and self-improvement,9780853241348; 0853241341,10
1096113677,2007-07-18,Corps et techniques,9782020917643; 2020917645,10
1096134979,2009-08-27,Le corps aujourd'hui,9782070356782; 2070356787,10
1096115584,2008-03-26,Le corps relégué,9782130564270; 2130564275,10
VD2369782,2008-04-14,Le corps relégué,9782130564270; 2130564275,10
1096131428,2008-07-08,Résumé de ses livres sur la fabrique du corps humain = Andreae Vesalii bruxellensis suorum de humani corporis fabrica librorum epitome,9782251345109; 2251345108,10
1096159649,2011-06-15,Corps et sciences sociales Corps de cinéma [dossier dir. par Laurent Jullier & Bernard Andrieu],9782271071644; 227107164X,10
1096897182,2014-08-18,Corps en formes,9782271077585; 2271077583,10
1096111198,2007-01-15,De l'homme,9782296010338; 2296010334,10
1096135816,2009-11-17,Dénaturaliser le corps : de l'opacité charnelle à l'énigme de la pulsion,9782296099074; 2296099076,10
1097426786,2017-06-21,Le corps des autres,9782370210340; 2370210346,10
1096159836,2011-04-21,Les avatars du corps : une hybridation somatechnique,9782895782698; 2895782695,10
1096115583,2008-03-26,Le corps mangeant,9782916275321; 2916275320,10
1096157956,2010-08-19,Corps au travail,9782916275512; 2916275517,10
RERO-15508520,2014-03-27,The fabric of the human body : an annotated translation of the 1543 and 1555 editions,9783318022469; 3318022462,10
RERO-15508525,2014-03-27,The fabric of the human body : an annotated translation of the 1543 and 1555 editions,9783318022469; 3318022462,10
1096898454,2015-03-12,Normativität des Körpers,9783495484609; 3495484604,10
1096898090,2015-02-11,What can a body do? : Praktiken und Figurationen des Körpers in den Kulturwissenschaften,9783593396415; 3593396416,10
1096113352,2007-10-08,El cuerpo humano y su ermergencia : ciencia y tradiciones,9788433845238; 8433845233,10
1096897623,2014-11-20,"The breast : morphology, physiology, and lactation",0127280502; 9780127280509,12
1096897617,2014-11-20,Introduction to physiology,0127910050; 9780127910055; 0808909002; 9780808909002,12
1094722314,2006-01-18,The biology of human survival : life and death in extreme environments,0195165012; 9780195165012,12
1096897629,2014-11-20,"Human biology : an introduction to human evolution, variation, growth, and adaptability",0198571658; 9780198571650; 019857164X; 9780198571643,12
1096897618,2014-11-20,Physiology,031678049; 031678047,12
1096897630,2014-11-20,Physiology,0316806293; 9780316806299,12
1096897619,2014-11-20,Principles of physiology,0323008135; 9780323008136,12
1096897628,2014-11-20,Animal physiology : adaptation and environment,0521221781; 9780521221788; 0521293812; 9780521293815,12
1096897625,2014-11-20,Nerve and muscle,0521283620; 9780521283625; 0521239451; 9780521239455,12
1094683922,2003-10-15,High Altitude and Man,0683089455; 9780683089455,12
1096897620,2014-11-20,Principles of physiology,0815105231; 9780815105237,12
1094672271,2001-10-04,On the reason of the movement of the muscles,087169901X; 9780871699015,12
1094725380,2005-02-01,Müller's Elements of physiology,1843710404; 9781843710400,12
1094725370,2005-02-01,Müller's Elements of physiology,1843710404; 9781843710400,12
1094725371,2005-02-01,Müller's Elements of physiology,1843710404; 9781843710400,12
1094725372,2005-02-01,Müller's Elements of physiology,1843710404; 9781843710400,12
1096132311,2008-09-01,Anaphylaxis,187139502X; 9781871395020,12
1094687413,2002-05-06,La physiologie,2213609799; 9782213609799,12
1094073629,1997-11-14,L'homme et l'adaptation au milieu,2228216402; 9782228216401,12
1096623169,2012-08-29,Physiologie humaine,2257102436; 9782257102430,12
1096113001,2007-07-04,"Les forces vitales et leur distribution dans la nature : un essai de systématique physiologique : textes de C. F. Kielmeyer (1765-1844), H. F. Link (1767-1851) et L. Oken (1779-1851)",2503524427; 9782503524429,12
1094723549,2005-05-31,"La controverse entre Stahl et Leibniz sur la vie, l'organisme et le mixte : doutes concernant la vraie théorie médicale du célèbre Stahl, avec les répliques de Leibniz aux observations stahliennes",2711616290; 9782711616299,12
1094723768,2005-08-10,Eléments de physiologie,2745309951; 9782745309952,12
1094707273,2004-04-08,Mécanisme et éducation des mouvements,2867130905; 9782867130908,12
1096623173,2012-08-22,Taschenatlas der Physiologie,3135677040; 3423031824; 9783423031820,12
1096115715,2008-05-28,Vom Bau des menschlichen Körpers : Knochenlehre sowie zwei Schriften zum knöchernen Schädel aus den Jahren 1826 und 1829,3437212664; 9783437212666,12
1096115714,2008-05-28,Vom Bau des menschlichen Körpers : Eingeweidelehre,3437251589; 9783437251580,12
1096115716,2008-05-28,Anthropologie : Über die körperliche Verschiedenheit des Negers vom Europäer (1785),3437253581; 9783437253584,12
1092966290,1997-03-03,On the movement of animals,3540194193; 9783540194194; 0387194193; 9780387194196,12
1094723960,2005-09-29,Vom Baue des menschlichen Körpers : Gefässlehre,3796520111; 9783796520112,12
1096899065,2015-06-10,"Advances in physiological sciences : proceedings of the Second Congress of the Asian and Oceanian Physiological Societies, November 12-15, New Delhi",9780333926611; 0333926617,12
1096897624,2014-11-20,Aids to physiology,9780443054518; 0443054517,12
1096897627,2014-11-20,Lecture notes on human physiology,9780865427754; 0865427755,12
1096897030,2014-07-16,Decoding the human body-field : the new science of information as medicine,9781594772252; 1594772258,12
1094708179,2003-11-25,La distinction entre sexe et genre : une histoire entre biologie et culture,9782747546010; 2747546012,12
1096898514,2015-04-02,La distinction entre sexe et genre : une histoire entre biologie et culture,9782747546010; 2747546012,12
1096156900,2009-11-16,Untersuchungen über die elektrische Erregung der Nerven und Muskeln,9783836437509; 3836437503,12
1096113357,2007-10-08,"A documentary history of biochemistry, 1770-1940",071851341X; 9780718513412,14
1097425339,2017-01-05,"A documentary history of biochemistry, 1770-1940",071851341X; 9780718513412,14
1097426348,2017-02-17,Human biochemistry,0801637295; 9780801637292,14
1093044324,1997-03-03,Une aurore de pierres : aux origines de la vie,2020121409; 9782020121408,14
1096897439,2015-04-15,Neurobiology of chemical communication,9781466553415; 1466553413,14
1094667770,2000-05-08,Artificial paradises : a drugs reader,014118115X; 9780141181158,16
1096899056,2015-06-10,The biochemical basis of neuropharmacology,019503094X; 9780195030945,16
1094081791,1998-05-27,Healing and society in medieval England : a middle English translation of the pharmaceutical writings of Gilbertus Anglicus,0299129306; 9780299129309,16
1094647631,2000-03-27,Pills that don't work : a consumers' and doctors' guide to over 600 prescription drugs that lack evidence of effectiveness,0374516626; 9780374516628,16
1096114490,2008-01-17,The truth about the drug companies : how they deceive us and what to do about it,0375760946; 9780375760945,16
1094647640,2000-03-21,Cured to death : the effects of prescription drugs,0436276860; 9780436276866,16
1094723332,2005-04-14,The herbal or general history of plants,048623147X; 9780486231471,16
1094686609,2002-11-14,Elixirs of life : revitalizing herbs and vegetables,071030742X; 9780710307422,16
1096112196,2007-04-25,Hildegard's healing plants : from her medieval classic Physica,0807021083; 9780807021088,16
1096133163,2009-05-13,Medicinal plants : an illustrated guide to more than 180 herbal plants,1851705279; 9781851705276,16
1094647641,2000-03-21,La mafia du médicament,2209052572; 9782209052578,16
1094707679,2004-01-29,Des plantes auxquelles se fier : une sélection scientifique des plantes médicinales : guide pratique,2601032960; 9782601032963,16
1094721865,2006-05-24,"Pharmacopées traditionnelles en Guyane : Créoles, Wayãpi, Palikur,",2709915456; 9782709915458,16
1096114482,2008-01-17,Le grand méchant loup pharmaceutique : angoisse ou vigilance?,2845971621; 9782845971622,16
1094723388,1997-03-03,Placebo : un médicament qui cherche la vérité,2864391694; 9782864391692,16
1096895907,2014-03-12,Deprived of our humanity : the case against neuroleptic drugs,2884620397; 9782884620390,16
1096132005,2008-11-26,Drogues vaso-actives : papaverine et impuissance : la voie pharmacologique,2906175013; 9782906175013,16
1094005974,1999-07-08,Ces drôles de médicaments,2908602040; 9782908602043,16
1096157907,2009-12-14,Die Mutterkornalkaloide : vom Mutterkornalkaloide zum LSD - Die Chemie der Mutterkornalkaloide,3037881461; 9783037881460,16
1096115971,2008-04-02,Der St. Galler Botanicus : ein frühmittelalterliches Herbar,3039101951; 9783039101955,16
RNV83560,2017-03-14,Das herbarium des Felix Platter : die älteste wissenschaftliche Pflanzensammlung der Schweiz,3258079803; 9783258079806,16
1093278998,1997-04-26,Hildegard von Bingen : pflanzliche Heilmittel mit gynäkologisch-geburtshilflicher Indikation,3260053743; 9783260053740,16
1094647633,2000-03-24,Alarm-telegramm : warum 500 vielverordnete Arzneimittel entbehrlich sein können und wie sie sich ersetzen lassen,3293001572; 9783293001572,16
1096115509,2008-04-01,Behandlung häufiger Symptome : Leitfaden zur Pharmakotherapie,345680265X; 9783456802657,16
1096622548,2012-08-16,Spezielle Pharmakologie : Original-Prüfungsfragen mit Kommentar,3527156720; 9783527156726,16
1096621422,2012-02-09,Phlogiston oder Sauerstoff : die Pharmazeutische Chemie in Deutschland zur Zeit des Uebergangs von der Phlogiston- zur Oxidationstheorie,3804712126; 9783804712126,16
1096623177,2012-08-22,Bases de la thérapeutique médicamenteuse,3856402098; 9783856402099,16
1094005871,1999-06-24,Pharmawerbung : Bilderbuch einer Drogenideologie,3925499377; 9783925499371,16
1094725341,2005-01-26,Examen apothecariorum,8472392236; 9788472392236,16
